Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem foram os normandos?,misto de vikings e franceses.,1.4,3.01273,1.0,0.000,1.5,3.43523,1.0,0.333
Qual é a origem dos normandos?,viking,1.71429,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
Quando os normandos se estabeleceram na Normandia?,século X.,1.875,4.10211,1.0,0.000,1.0,1.85566,1.0,0.500
Qual tratado criou o ducado da Normandia?,Tratado de Saint-Clair-sur-Epte.,1.875,4.10211,1.0,0.000,1.25,2.50045,1.0,0.000
Qual religião os normandos adotaram?,cristianismo.,1.66667,3.43523,1.0,0.333,0.5,1.0,1.0,1.000
Qual é a língua falada pelos normandos?,normando antigo.,2.0,4.10211,1.0,0.250,1.0,1.85566,1.0,0.500
Quem foi o líder que legitimou os normandos na França?,Rollo.,1.81818,4.82961,1.0,0.200,0.5,1.0,1.0,0.000
Qual batalha marcou a conquista da Inglaterra pelos normandos?,Hastings.,2.4,4.61384,1.0,0.400,0.5,1.0,1.0,0.000
Quais terras os normandos conquistaram?,Inglaterra e Sicília.,1.5,3.43523,1.0,0.000,1.25,2.50045,1.0,0.000
Onde estão os últimos vestígios do ducado da Normandia?,Ilhas do Canal.,2.3,4.61384,1.0,0.000,1.25,2.50045,1.0,0.000
