Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi o principal agente causador da Peste Negra?,Yersinia pestis,2.3,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
Em que continente a Peste Negra se originou?,Ásia Central e Oriental.,2.0,4.37319,1.0,0.250,1.6,3.01273,1.0,0.500
Qual foi o impacto da Peste Negra na população europeia?,Causou a morte de 30-60% da população.,3.09091,4.82961,1.0,0.167,1.77778,4.37319,1.0,0.500
Quais eram os principais vetores da Peste Negra?,Felas infectadas com a bactéria Yersinia pestis.,2.0,4.37319,1.0,0.000,1.75,4.10211,1.0,0.200
Como a Peste Negra se espalhou rapidamente pela Europa?,Através do contato pessoa a pessoa e da disseminação do ar.,1.8,4.61384,1.0,0.200,2.41667,5.30531,0.81818,0.600
Qual foi a importância do comércio marítimo na propagação da Peste Negra?,Transportava as fezes das ratos e,3.92308,5.20226,1.0,0.429,1.33333,3.79304,1.0,0.333
Qual foi a relação entre a Peste Negra e o sistema feudal?,Desestabilizou a sociedade feudal,1.76923,5.32781,0.91667,0.333,0.75,3.01273,1.0,0.333
Quais foram algumas das consequências econômicas da Peste Negra?,Redução da produção agrícola e desvalorização da moeda.,2.7,4.61384,1.0,0.000,2.44444,4.51932,0.875,0.800
Como a Peste Negra afetou a vida religiosa na Europa?,Gerou medo,2.45455,4.96484,0.9,0.167,0.5,1.85566,1.0,0.500
Qual o nome do mapa que ilustra a expansão da Peste Negra na Europa?,Mapa da expansão da Peste Negra em Europa.,2.66667,5.51466,1.0,0.286,2.55556,4.51932,0.875,0.167
