Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o principal objetivo do Painel Intergovernamental sobre Mudanças Climáticas?,Avaliar os impactos,2.25,5.02467,1.0,0.500,0.66667,2.50045,1.0,0.000
Quais são os três grupos de trabalho do Painel Intergovernamental sobre Mudanças Climáticas?,Grupos de Trabalho sobre Ciência,2.21429,5.36491,1.0,0.375,1.2,3.43523,1.0,0.250
Quais tipos de relatórios o Painel Intergovernamental sobre Mudanças Climáticas produz?,Relatórios de Avaliação,2.5,5.02467,1.0,0.125,0.66667,2.50045,1.0,0.333
Qual é o papel do Painel Intergovernamental sobre Mudanças Climáticas na política climática?,Fornecer informações científicas e tecnológicas para orientar políticas públicas e decisões internacionais.,2.64286,5.36491,1.0,0.333,2.07692,5.32781,0.91667,0.111
Quem compõe o Painel Intergovernamental sobre Mudanças Climáticas?,Cientistas,2.0,4.37319,1.0,0.167,0.0,1.0,1.0,0.000
Qual é a função principal do Painel Intergovernamental sobre Mudanças Climáticas?,Analisar os desafios,2.16667,5.02467,1.0,0.375,0.66667,2.50045,1.0,0.000
Qual é o nome do principal relatório produzido pelo Painel Intergovernamental sobre Mudanças Climáticas?,Relatórios de Avaliação.,2.8,5.51466,1.0,0.300,1.25,2.50045,1.0,0.333
Qual é o papel do Painel Intergovernamental sobre Mudanças Climáticas em acordos internacionais?,Apoiar decisões sobre mudanças climáticas por meio de avaliações científicas e tecnológicas.,2.28571,5.36491,1.0,0.222,1.92308,5.20226,1.0,0.000
Com que frequência os Relatórios de Avaliação do Painel Intergovernamental sobre Mudanças Climáticas são atualizados?,A cada 5 a 7 anos.,3.0,5.65316,1.0,0.333,1.85714,3.95066,0.83333,0.000
Qual é o propósito dos Relatórios de Síntese do Painel Intergovernamental sobre Mudanças Climáticas?,Resumir as descobertas e conclusões dos Relatórios de Avaliação para um público mais amplo.,2.26667,5.51466,1.0,0.364,1.93333,5.51466,1.0,0.556
