Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem fundou a Dinastia Yuan?,Kublai Khan,1.5,3.43523,1.0,0.000,0.5,1.85566,1.0,0.000
Em que ano foi estabelecida a Dinastia Yuan?,1271,1.88889,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual era o nome chinês da capital da Dinastia Yuan?,Dadu,2.36364,4.96484,0.9,0.833,0.0,1.0,1.0,0.000
Como os Mongóis administraram a diversidade étnica durante a Dinastia Yuan?,Por meio do sistema de quatro classes,2.08333,5.1549,0.90909,0.000,1.0,4.10211,1.0,1.667
Quem foi o líder mongol que derrubou a Dinastia Yuan?,Zhu Yuanzhang,2.0,4.82961,1.0,0.167,0.5,1.85566,1.0,0.000
A agricultura e o comércio foram incentivados durante a Dinastia Yuan?,Sim,2.16667,5.1549,0.90909,0.333,0.0,1.0,1.0,0.000
Qual moeda de papel foi usada na Dinastia Yuan?,Jiaochao,2.1,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Qual foi o impacto da Peste Negra no Império Yuan?,Afetou população e economia,3.09091,4.82961,1.0,0.000,0.75,3.01273,1.0,0.667
Por quanto tempo durou aproximadamente a Dinastia Yuan?,Cerca de 90 anos,1.88889,4.37319,1.0,0.200,1.5,3.01273,1.0,0.000
Qual tecnologia importante foi introduzida durante a Dinastia Yuan?,A pólvora,2.0,4.61384,1.0,0.333,0.5,1.85566,1.0,0.000
