Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a legislação da União Europeia?,Lei da União Europeia,2.11111,4.37319,1.0,0.250,1.0,3.01273,1.0,0.000
Quem estuda Law of the European Union?,John Bell (legal scholar),2.375,4.10211,1.0,0.000,1.5,3.01273,1.0,0.250
Qual é um dos temas principais de Law of the European Union?,Law of the European Union,2.38462,5.20226,1.0,0.000,2.0,3.43523,1.0,0.000
Com qual revista o Law of the European Union se relaciona?,Common Market Law Review,2.5,5.02467,1.0,0.143,1.5,3.01273,1.0,0.000
Como Law of the European Union é estruturado?,Treaties of the European Union,3.33333,4.37319,1.0,0.000,2.0,3.43523,1.0,0.000
O que é Template:R from move em Law of the European Union?,Modelo de página wiki,2.73333,5.36491,1.0,0.000,0.75,3.01273,1.0,0.333
Qual subdisciplina pertence ao Law of the European Union?,Henry G. Schermers,2.8,4.61384,1.0,0.000,1.0,2.50045,1.0,0.000
Como Law of the European Union se relaciona com os modelos de página wikis?,Modelo de página wiki Template:R from word rearrangement,2.53333,5.51466,1.0,0.111,2.2,4.61384,1.0,0.125
O que é Template:Redirect category shell em Law of the European Union?,Outro modelo de página wiki,2.73333,5.36491,1.0,0.000,0.8,3.43523,1.0,0.667
Quem atribuiu a lei da União Europeia?,Não especificado,2.0,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
