Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Qual é o nome em português europeu para a floresta amazônica?,Amazónia,1.16667,5.20226,1.0,0.571,0.0,1.0,1.0,0.000
2. Quantos quilômetros quadrados cobre a bacia amazônica?,7 milhões de quilômetros quadrados,1.3125,4.37319,1.0,0.167,0.8,3.43523,1.0,0.000
3. Quantos quilômetros quadrados são cobertos por floresta tropical na bacia amazônica?,5 milhões e meio de quilômetros quadrados,1.5,5.20226,1.0,0.444,1.0,4.10211,1.0,1.000
4. Quantas nações possuem territórios na bacia amazônica?,nove nações,1.3125,4.37319,1.0,0.167,0.5,1.85566,1.0,0.000
5. Qual país detém a maior parte da floresta amazônica?,Brasil,1.3,4.82961,1.0,0.571,0.0,1.0,1.0,0.000
6. Que porcentagem da floresta amazônica pertence ao Brasil?,60%,1.63889,4.61384,1.0,0.167,0.5,1.85566,1.0,0.000
7. Que porcentagem da Amazônia pertence ao Peru?,13%,1.4375,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
8. Qual é o nome da área definida no Brasil para a Amazônia?,Amazônia Legal,1.40385,5.36491,1.0,0.286,0.5,1.85566,1.0,0.000
9. Que instituição definiu a Amazônia Legal em 1966?,Superintendência do Desenvolvimento da Amazônia (SUDAM),1.19444,4.61384,1.0,0.167,3.5,3.79304,1.0,0.167
10. Que porcentagem do território brasileiro é ocupada pelo bioma Amazônia?,49,1.56818,5.02467,1.0,0.250,0.0,1.0,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o nome em português europeu para a floresta amazônica?,Amazónia,1.83333,5.02467,1.0,0.667,0.0,1.0,1.0,0.000
Quantos quilômetros quadrados cobre a bacia amazônica?,7 milhões de quilômetros quadrados,2.125,4.10211,1.0,0.200,0.8,3.43523,1.0,0.000
Quantos quilômetros quadrados são cobertos por floresta tropical na bacia amazônica?,5 milhões e meio de quilômetros quadrados,2.5,5.02467,1.0,0.500,1.0,4.10211,1.0,1.000
Quantas nações possuem territórios na bacia amazônica?,nove nações,2.125,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
Qual país detém a maior parte da floresta amazônica?,Brasil,2.1,4.61384,1.0,0.667,0.0,1.0,1.0,0.000
Que porcentagem da floresta amazônica pertence ao Brasil?,60%,2.77778,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Que porcentagem da Amazônia pertence ao Peru?,13%,2.375,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é o nome da área definida no Brasil para a Amazônia?,Amazônia Legal,2.30769,5.20226,1.0,0.333,0.5,1.85566,1.0,0.000
Que instituição definiu a Amazônia Legal em 1966?,Superintendência do Desenvolvimento da Amazônia (SUDAM),1.88889,4.37319,1.0,0.200,3.5,3.79304,1.0,0.167
Que porcentagem do território brasileiro é ocupada pelo bioma Amazônia?,49,2.63636,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
