Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o nome da universidade a qual Zilfa Estcourt possui alma mater?,University of Chicago,2.28571,5.48607,0.92308,0.375,1.0,2.50045,1.0,0.000
Qual é o nome da instituição a qual Saul K. Padover foi educado?,University of Chicago,2.42857,5.48607,0.92308,0.375,1.0,2.50045,1.0,0.000
Qual a acreditação da University of Chicago?,Higher Learning Commission,2.375,4.10211,1.0,0.000,1.0,2.50045,1.0,0.000
Quem possui alma mater University of Chicago?,Rose Friedman,2.0,4.10211,1.0,0.167,0.5,1.85566,1.0,0.000
Quem foi Theresa Brown?,Theresa Brown (author),1.4,3.01273,1.0,0.000,2.0,2.50045,1.0,0.000
Quem foi Tad Waddington?,Tad Waddington,1.4,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Quem pertence à instituição University of Chicago?,Leslie M. Kay,2.375,4.10211,1.0,0.200,1.0,2.50045,1.0,0.000
Quem foi William Lycan educado em?,University of Chicago,2.0,3.79304,1.0,0.250,1.0,2.50045,1.0,0.000
Quem foi Bruce Lincoln educado em?,University of Chicago,2.0,3.79304,1.0,0.250,1.0,2.50045,1.0,0.000
Quem foi John Thomas Patterson (geneticist) educado em?,University of Chicago,3.27273,4.37319,1.0,0.167,1.0,2.50045,1.0,0.000
