Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Okay, so I need to generate a CSV file based on the given RDF data about Islamism and related entities. Let me start by understanding what's provided.,0.0,1.0,1.0,0.000,3.925,6.77564,1.0,0.080
I'll go through each statement and extract the subject (the entity) and its relation to Islamism. Then, I'll compile these into a CSV with 'Name' and 'Relation_to_Islamism'.,3.7619,6.22924,0.88889,0.000,2.52941,5.02467,1.0,0.364
Alright, compiling all that into a CSV should be straightforward now.,0.0,1.0,1.0,0.000,2.54545,4.82961,1.0,0.000
Name,Relation_to_Islamism,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Western_Togoland,Islamism,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Youcef Touzri,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Rashid Rida,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Muslim Brotherhood,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
National Umma Party,Islamism,1.0,2.50045,1.0,0.000,0.0,1.0,1.0,0.000
Tehreek-e-Jafaria_(Pakistan),Islamism,2.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Society of Muslim Warriors,Society of Muslim Warriors,1.5,3.01273,1.0,0.000,1.5,3.01273,1.0,0.000
Saraya al-Khorasani,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Shura Council of Benghazi Revolutionaries,Islamism,2.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Syrian Islamic Front,Islamism,1.0,2.50045,1.0,0.000,0.0,1.0,1.0,0.000
Tahrir al-Sham,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Umma Islamic Party,Islamism,1.0,2.50045,1.0,0.000,0.0,1.0,1.0,0.000
Virtue Party,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Youth for Egypt Party,Islamism,0.75,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
Nour al-Din al-Zenki Movement,Islamism,1.5,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
National Thowheeth Jama'ath,Islamism,2.0,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
Nuance Party,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Saraya al-Jihad,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Raskamboni Movement,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Peace Companies,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Popular Congress Party,Islamism,1.0,2.50045,1.0,0.000,0.0,1.0,1.0,0.000
Political Council for the Iraqi Resistance,Islamism,1.16667,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
People's Party,Islamism,0.75,2.50045,1.0,0.333,0.0,1.0,1.0,0.000
Party of Reform and Development,Islamism,2.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Parti Melayu Semangat 46,Islamism,1.5,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
Pakistan Rah-e-Haq Party,Islamism,1.0,2.50045,1.0,0.000,0.0,1.0,1.0,0.000
Rashid Rida,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Society of Seminary Teachers of Qom,Islamism,2.5,3.95066,0.83333,0.000,0.0,1.0,1.0,0.000
Tehreek-e-Jafaria_(Pakistan),Islamism,2.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Umma Islamic Party,Islamism,1.0,2.50045,1.0,0.000,0.0,1.0,1.0,0.000
Virtue Party,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Youth for Egypt Party,Islamism,0.75,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
Nour al-Din al-Zenki Movement,Islamism,1.5,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
National Thowheeth Jama'ath,Islamism,2.0,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
Saraya al-Jihad,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Raskamboni Movement,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Peace Companies,Islamism,0.5,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
Popular Congress Party,Islamism,1.0,2.50045,1.0,0.000,0.0,1.0,1.0,0.000
Political Council for the Iraqi Resistance,Islamism,1.16667,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
People's Party,Islamism,0.75,2.50045,1.0,0.333,0.0,1.0,1.0,0.000
Party of Reform and Development,Islamism,2.0,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Parti Melayu Semangat 46,Islamism,1.5,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
