Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é chamado de recusa ativa em obedecer leis injustas?,Desobediência civil,2.0,5.02467,1.0,0.286,0.5,1.85566,1.0,0.500
Quem inspirou o movimento da desobediência nos EUA?,Henry David Thoreau,2.33333,4.37319,1.0,0.250,1.0,2.50045,1.0,0.000
Qual exemplo de desobediência na África do Sul foi importante?,apartheid,2.54545,4.82961,1.0,0.429,0.0,1.0,1.0,1.000
Em qual país ocorreu a revolução laranja?,Ucrânia,1.75,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
Qual movimento de direitos civis usou desobediência civil nos EUA?,movimento dos direitos civis,2.0,4.82961,1.0,0.286,1.0,3.01273,1.0,0.333
Quem foi um exemplo inicial de desobediência civil?,gípcios,1.77778,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Por que as pessoas recusam obedecer leis injustas?,resistência não violenta,2.0,4.37319,1.0,0.200,0.66667,2.50045,1.0,1.000
O que a desobediência protesta contra?,leis opressivas,1.71429,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Qual exemplo recente de desobediência civil ocorreu na Irlanda?,movimento dos direitos reprodutivos,2.4,4.61384,1.0,0.500,1.5,3.01273,1.0,0.333
Quem foi um líder que usou desobediência para luta por liberdade?,Mahatma Gandhi.,1.75,5.02467,1.0,0.500,1.0,1.85566,1.0,0.000
