Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é a desobediência civil?,A recusa dos cidadãos a obedecer a certas leis.,1.57143,3.79304,1.0,0.333,2.0,4.92241,0.77778,0.250
A desobediência civil sempre é não violenta?,Não,1.875,4.10211,1.0,0.667,0.0,1.0,1.0,0.000
Qual líder popularizou o termo nos EUA?,Henry David Thoreau.,2.0,4.10211,1.0,0.500,1.25,2.50045,1.0,0.000
A desobediência civil pode ser justificável em tribunal?,Raramente justificável.,1.88889,4.37319,1.0,0.667,1.0,1.85566,1.0,0.000
O que Thoreau diz sobre a lei?,Respeito à lei.,1.875,4.10211,1.0,0.333,1.25,2.50045,1.0,1.000
Qual movimento usou a desobediência no século XIX?,Do movimento sufragista no final do século XIX.,2.11111,4.37319,1.0,0.400,3.33333,4.51932,0.875,0.800
A desobediência foi usada na Índia para independência?,Sim,1.77778,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
King como vê a desobediência civil?,Via-a como expressão de respeito à lei.,1.57143,3.79304,1.0,0.250,2.125,4.10211,1.0,0.750
O que faz a desobediência diferente de outras manifestações?,É não violenta e envolve recusa deliberada.,1.8,4.61384,1.0,0.250,1.75,4.10211,1.0,0.333
Quem usou a desobediência no século XX em favor dos direitos?,Líderes como Gandhi e King usaram-no.,2.25,5.02467,1.0,0.200,1.85714,3.79304,1.0,0.000
