Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Como se iniciou a palavra Huguenots?,em comum uso desde meio do século XVI,1.57143,3.79304,1.0,0.333,1.375,4.37319,1.0,1.400
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual foi a proporção aproximada de Huguenots na população francesa em 1572?,aproximadamente 10%,2.0,5.20226,1.0,0.286,0.66667,2.50045,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Em qual ano o Edicto de Nantes concedeu autonomia aos huguenotes?,1598,2.41667,5.02467,1.0,0.286,0.0,1.0,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Como finalizaram as perseguições aos huguenotes em França?,com a Revolução Francesa,2.22222,4.37319,1.0,0.000,0.75,3.01273,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quem liderou os huguenotes durante o período das Guerras de Religião francesas?,Jeanne d'Albret e seus filhos,2.23077,5.20226,1.0,0.286,1.28571,3.79304,1.0,0.250
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O Edicto de Fontainebleau de 1685 resultou em que ação contra os huguenotes?,força-os ou convertê-los ao catolicismo ou deixá-los emigrar,2.14286,5.48607,0.92308,0.286,1.5,4.51932,0.875,0.400
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quem estimou o número de huguenotes em França após as perseguições do Rei Luís XIV?,o próprio Louis XIV,2.5,5.65316,1.0,0.125,0.75,3.01273,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
O que ocorreu aos huguenotes após a Revolução Francesa?,Persecução oficial terminou com Edicto de Versailles,2.0,4.61384,1.0,0.000,1.0,4.10211,1.0,0.500
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Em qual ano foi revogada pela primeira vez toda protecção legal para os protestantes na França?,1685 com o Edicto de Fontainebleau,2.47059,5.78178,1.0,0.333,0.83333,3.79304,1.0,0.250
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quem foi líder dos huguenotes no final do século XVII?,O rei Luís XIV,2.54545,4.82961,1.0,0.667,1.0,3.01273,1.0,0.333
