Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
10. Enzootic vs pandemic: What's the difference between enzootic and pandemic? Enzootic is present in animals, pandemic affects humans.,1.80952,6.25277,0.82353,0.059,1.25,2.50045,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
De onde se originou a morte negra?,Ásia Central,2.0,4.10211,1.0,0.333,0.5,1.85566,1.0,0.000
Como a morte negra chegou ao Mediterrâneo e à Europa?,Via navios mercantes,2.0,4.82961,1.0,0.200,1.0,2.50045,1.0,0.000
Quanto da população europeia matou a morte negra?,30-60%,1.88889,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
O que causou a disseminação após o povoamento terem chegado?,Febre pneumónica,2.36364,4.96484,0.9,0.000,0.5,1.85566,1.0,0.000
Quando a população mundial recuperou-se?,Século XVII,1.83333,3.43523,1.0,0.667,0.5,1.85566,1.0,0.000
Por quanto tempo a praga persistiu?,Até o século XVIII,1.71429,3.79304,1.0,0.333,0.75,3.01273,1.0,0.500
O que a doença enzoótica significa em relação à pandemia?,Enzootia é na fauna,2.63636,4.82961,1.0,0.250,0.75,3.01273,1.0,0.333
Qual a idade das lápides mencionando a praga?,1338-39,2.55556,4.51932,0.875,0.250,0.0,1.0,1.0,0.000
De onde os cientistas pensam que todas as pragas se originaram?,China,2.08333,5.02467,1.0,0.000,0.0,1.0,1.0,0.000
Quando começou a fome chinesa?,1331,1.5,3.43523,1.0,0.333,0.0,1.0,1.0,0.000
Quantas vítimas teve esta epidemia na China?,Cerca de 25 milhões.,1.875,4.10211,1.0,0.250,2.0,3.01273,1.0,0.000
