Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é o sistema imunológico?,protege organismos de doenças.  ,1.57143,3.95066,0.83333,0.333,1.4,3.01273,1.0,0.000
Quais são os agentes detectados pelo sistema imunológico?,patógenos,2.33333,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual a principal função do sistema inato imunológico?,resposta pré-configurada a grupos amplos.  ,2.33333,4.37319,1.0,0.600,1.5,3.43523,1.0,0.250
Como o sistema adaptativo imunológico responde aos estímulos?,aprendendo e reconhecendo moléculas previamente encontradas.  ,2.22222,4.37319,1.0,0.200,1.85714,3.79304,1.0,0.000
O que é a imunidade adquirida ou adaptativa?,cria memória imunológica para resposta melhorada.  ,2.11111,4.37319,1.0,0.000,1.71429,3.79304,1.0,0.400
Qual o resultado de uma deficiência no sistema imunológico?,reinfecções recorrentes e graves.  ,2.0,4.61384,1.0,0.750,1.4,3.01273,1.0,0.000
Como se chama quando o sistema imunológico ataca tecidos normais?,autoimunidade.  ,2.09091,4.82961,1.0,0.333,0.5,1.0,1.0,0.000
Quais são as doenças comuns autoimunes mencionadas?,Hashimoto's,1.75,4.10211,1.0,0.200,1.0,1.85566,1.0,0.500
O que acontece quando o sistema imunológico é hiperativo?,desenvolvimento de doenças inflamatórias e autoimunes.  ,2.5,4.75438,0.88889,0.200,1.71429,3.79304,1.0,0.250
Qual é um exemplo de doença causada por deficiência imunológica adquirida?,HIV/AIDS.,2.33333,5.02467,1.0,0.429,0.5,1.0,1.0,0.000
