Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Oxygen usa modelo de página wiki Template:Convert,8.,1.55556,4.37319,1.0,0.286,0.5,1.0,1.0,0.000
Breathing gas está relacionado a Oxygen,yep,1.0,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Oxygen usa modelo de página wiki Template:Authority control,oxygen tem código de controle internacional.,1.5,4.61384,1.0,0.250,1.57143,3.79304,1.0,0.600
Inox Air Products possui produtos Oxygen,sí,1.33333,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
RD-0124 possui hiperônimo Oxygen,enfim,0.75,3.01273,1.0,0.000,0.0,1.0,1.0,1.000
Oxygen possui imagem representativa Phanerozoic Climate Change.png,não é um gás,2.88889,4.10211,1.0,0.143,0.75,3.01273,1.0,1.000
Oxygen usa modelo de página wiki Template:Pp-semi-indef,sí,1.55556,4.37319,1.0,0.286,0.0,1.0,1.0,0.000
Atmosphere of Mercury possui substância química Oxygen,sim,1.42857,4.10211,1.0,0.286,0.0,1.0,1.0,1.000
Oxygen possui imagem representativa Rust screw.jpg,sua imagem não se refere especificamente ao gás,2.5,3.79304,1.0,0.167,1.25,4.37319,1.0,0.800
RD-0110 possui hiperônimo Oxygen,aqui temos outro componente de um motor.,0.75,3.01273,1.0,0.000,1.625,4.10211,1.0,0.500
