Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o objetivo principal do islamismo?,Reconstituir estados segundo princípios islâmicos  ,1.75,4.10211,1.0,1.000,1.0,3.43523,1.0,0.400
Quais são as estratégias principais do islamismo?,Abordagens revolucionárias ou reformistas  ,1.625,4.10211,1.0,0.500,0.75,3.01273,1.0,0.000
O que o islamismo defende em relação à sharia?,Implementação da sharia  ,2.5,4.75438,0.88889,0.333,1.0,2.50045,1.0,0.000
Qual termo preferem alguns islamistas ao invés de islamismo?,Ativismo islâmico  ,1.9,4.61384,1.0,0.500,0.5,1.85566,1.0,0.000
Quais figuras importantes estão associadas ao islamismo?,Sayyid Qutb,1.875,4.10211,1.0,0.200,0.5,1.85566,1.0,0.000
Como os movimentos islamistas influenciaram o Médio Oriente?,Alteraram o Médio Oriente significativamente  ,2.22222,4.37319,1.0,0.000,1.0,3.43523,1.0,0.000
O que os seguidores de Qutb tornaram-se conhecidos?,Extremistas islâmicos  ,2.0,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é o termo para o Estado Islâmico do Iraque e do Levante?,ISIL  ,2.5,5.62279,0.84615,0.167,0.0,1.0,1.0,0.000
O que o termo islamismo não especifica em uso acadêmico?,Visão de ordem islâmica  ,2.18182,4.96484,0.9,0.833,0.75,3.01273,1.0,0.333
Qual observação Robin Wright fez sobre movimentos islamistas?,Alteraram o Médio Oriente mais que qualquer tendência,2.33333,4.37319,1.0,0.167,1.75,4.37319,1.0,0.400
