Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
escola particular,escolas não-governamentais  ,0.5,1.85566,1.0,1.000,0.5,1.85566,1.0,0.000
Como são chamadas as instituições de ensino superior?,faculdade ou universidade  ,1.66667,4.37319,1.0,0.600,0.66667,2.50045,1.0,1.000
Qual é o significado original da palavra escola?,discussão ou conferência  ,1.88889,4.37319,1.0,1.000,0.66667,2.50045,1.0,0.500
Quais são os dois principais níveis de educação mencionados?,ensino fundamental e ensino médio  ,1.7,4.61384,1.0,0.400,1.0,3.59796,0.8,0.750
Qual é o outro termo para o ano 12 da educação?,sexto menor  ,2.33333,5.1549,0.90909,0.600,0.5,1.85566,1.0,1.500
Qual é o outro termo usado para o ano 13?,sexto superior  ,2.45455,4.96484,0.9,0.600,0.5,1.85566,1.0,1.000
Como os estudantes progredem em sistemas de educação formal?,através de níveis escolares sucessivos  ,1.8,4.61384,1.0,0.200,1.0,3.43523,1.0,0.000
O que é comum em sistemas de educação formal?,são obrigatórios  ,2.5,4.61384,1.0,0.400,0.5,1.85566,1.0,0.500
Qual é o tipo das escolas listadas nos fatos?,escola particular  ,2.7,4.61384,1.0,0.200,0.5,1.85566,1.0,1.000
Qual é a definição atual de escola?,instituição de ensino,1.75,4.10211,1.0,0.750,0.66667,2.50045,1.0,1.000
