Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quantos anos Branko Milanović tem?,N/A (informação não fornecida),2.5,3.43523,1.0,0.000,1.5,3.01273,1.0,0.750
Em qual área Branko Milanović atua?,Economic inequality,2.14286,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
O que é medida através do Gini coefficient?,Income and Wealth,2.33333,4.37319,1.0,0.200,1.0,2.50045,1.0,0.000
Qual é o tipo de página wiki usado para Economic inequality?,Template:Needs update,1.83333,5.02467,1.0,0.429,1.0,2.50045,1.0,0.000
Quem atua na área economic inequality além de Milanović?,Branko Milanović,2.2,4.61384,1.0,0.200,0.5,1.85566,1.0,0.000
Quantos anos a Oxfam afirma que as 85 pessoas mais ricas têm riqueza equivalente à de quanto número de pessoas comuns?,cerca de 3,2.45455,6.50743,0.90476,0.333,1.0,2.50045,1.0,0.000
O que contribui para a diversão das descobertas da Oxfam?,Metodologia usada pela Oxfam,2.27273,4.82961,1.0,0.250,0.75,3.01273,1.0,0.000
Em quantas áreas tem Economic inequality como assunto?,Muitas (referenciado em vários tópicos),2.0,4.37319,1.0,0.200,1.0,3.43523,1.0,0.000
Como são medidos os percentis mais altos de riqueza?,Aumentando o salário ou a economia,1.9,4.61384,1.0,0.500,1.0,3.79304,1.0,0.667
O que as três pessoas mais ricas do mundo possuem mais do que as 48 nações com menos renda juntas?,Ativos financeiros,2.57143,6.65876,0.8,0.333,0.5,1.85566,1.0,0.000
Quantas bilhões de dólares era a riqueza combinada dos milionários de US$10 milhões em 2008?,Quase 41 trilhões,2.77778,5.89142,0.9375,0.222,1.0,2.50045,1.0,0.000
