Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual cidade é o foco do texto?,Fresno,1.75,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
O texto fornece informações sobre qual localidade?,Fresno,2.0,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
O conteúdo se concentra em qual cidade específica?,Fresno,2.22222,4.37319,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o assunto principal do texto?,Fresno,2.125,4.10211,1.0,0.750,0.0,1.0,1.0,0.000
O texto descreve características de qual cidade?,Fresno,2.0,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
O nome Fresno refere-se a qual lugar?,Fresno,1.875,4.10211,1.0,1.200,0.0,1.0,1.0,0.000
Qual cidade é o tema central do texto apresentado?,Fresno,2.4,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
O texto é dedicado a qual cidade?,Fresno,1.75,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Qual localidade é o ponto de interesse do texto?,Fresno,1.9,4.61384,1.0,0.800,0.0,1.0,1.0,0.000
O texto aborda informações referentes a qual cidade?,Fresno,2.11111,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
