Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Let me structure each line with pergunta,resposta format,1.42857,4.10211,1.0,0.167,0.5,1.85566,1.0,0.500
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é a população de Jacksonville?,949.611,1.57143,3.79304,1.0,0.333,0.0,1.0,1.0,0.000
Em qual estado está localizada Jacksonville?,Flórida,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual condado abrange Jacksonville?,Duval County,1.6,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Quando foi consolidada Jacksonville com Duval County?,1968,1.625,4.10211,1.0,0.167,0.0,1.0,1.0,0.000
Qual rio atravessa Jacksonville?,St. Johns River,1.6,3.01273,1.0,0.333,0.5,2.50045,1.0,0.000
Qual é o apelido de Jacksonville?,The River City,1.57143,3.79304,1.0,0.333,1.0,2.50045,1.0,0.000
Quantos municípios estão na área metropolitana de Jacksonville?,14,1.88889,4.37319,1.0,0.200,0.0,1.0,1.0,0.000
Qual time de basquete da NCAA vive em Jacksonville?,Florida Gators,2.4,4.61384,1.0,0.400,0.5,1.85566,1.0,0.000
Quem fundou a colônia Fort Caroline?,Franceses,2.0,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
O que caracteriza economicamente Jacksonville?,Porto marítimo e indústria militar,1.5,3.43523,1.0,0.000,1.0,3.43523,1.0,0.750
