Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi a causa principal da Peste Negra?,bactéria Yersinia pestis,1.88889,4.37319,1.0,0.400,1.0,2.50045,1.0,0.333
Quantas pessoas estimativamente morreram devido à Peste Negra?,75–200 milhões,2.22222,4.37319,1.0,0.000,0.75,1.85566,1.0,0.000
A Peste Negra ocorreu em que período histórico?,Idade Média Tardia,1.88889,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
Qual é o nome da forma secundária da peste bubônica que se espalha pelo contato humano?,Pneumônica,3.23529,5.89142,0.9375,0.444,0.0,1.0,1.0,0.000
Como a peste atingiu a Europa a partir do Crimeia?,Navios genoveses,1.81818,5.12344,0.8,0.000,0.5,1.85566,1.0,0.000
Qual foi o efeito demográfico geral na Europa após a Peste Negra?,Diminuição de 30% a 60% da população,2.69231,5.20226,1.0,0.429,1.55556,4.75438,0.88889,0.250
A Peste Negra também é conhecida por quais outros nomes?,Pestilência,2.09091,4.82961,1.0,0.167,0.0,1.0,1.0,0.000
Como a peste negra afetou a economia medieval europeia?,Criação de perturbações econômicas,2.0,4.75438,0.88889,0.167,0.75,3.01273,1.0,0.000
Qual foi o impacto religioso da peste no período medieval?,Gerou crise espiritual e conflito,2.36364,4.82961,1.0,0.333,1.4,3.43523,1.0,0.750
Quando ocorreram os primeiros surtos da Peste Negra na Ásia Central ou Oriental?,Fim dos anos 1330,3.42857,5.36491,1.0,0.000,1.5,3.01273,1.0,0.000
