Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual empresa sucedeu a British Satellite Broadcasting após sua fusão com Sky Television?,Sky UK,2.21429,5.36491,1.0,0.125,0.5,1.85566,1.0,0.000
British Satellite Broadcasting começou suas transmissões em qual data?,25 de março de 1990,2.0,4.61384,1.0,0.167,0.8,3.59796,0.8,0.333
Em que ano foi fundada a British Satellite Broadcasting?,1986,2.0,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Onde estava localizada a sede da British Satellite Broadcasting?,Londres,2.3,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual é o nome do logotipo usado pela British Satellite Broadcasting?,British Satellite Broadcasting logo.png,2.5,5.02467,1.0,0.286,1.5,3.01273,1.0,0.000
Quem produziu o filme Hardware em estúdio?,British Satellite Broadcasting,2.0,4.10211,1.0,0.250,1.0,2.50045,1.0,0.000
Que categoria de empresas inclui a British Satellite Broadcasting com base no ano de sua fundação?,Category:Companies established in 1986,2.41176,5.89142,0.9375,0.333,1.16667,3.43523,1.0,0.000
Qual canal de televisão britânico era propriedade da British Satellite Broadcasting?,The Movie Channel (British TV channel),2.58333,5.02467,1.0,0.500,3.5,3.95066,0.83333,0.167
Qual é o nome do modelo de página wiki usado pela British Satellite Broadcasting para listas de referências?,Template:Reflist,2.47368,6.11685,0.94444,0.364,1.0,1.85566,1.0,0.000
Quem era o proprietário do canal The Power Station?,British Satellite Broadcasting,2.7,4.61384,1.0,0.500,1.0,2.50045,1.0,0.000
