Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem cunhou o termo sistema imunitário?,Ilya Ilyich Mechnikov.,1.71429,3.79304,1.0,0.500,1.25,2.50045,1.0,0.000
Qual parte do sistema imunitário faz parte da defesa contra vírus e parasitas?,sistema imunitário.,2.71429,5.48607,0.92308,0.375,1.0,1.85566,1.0,0.500
Quais são os mecanismos de defesa que o sistema imunitário usa para neutralizar agentes patogénicos?,fagocitose,2.3125,5.65316,1.0,0.222,0.0,1.0,1.0,0.000
Qual é a base da vacinação?,imunidade adquirida.,1.71429,3.79304,1.0,0.667,1.0,1.85566,1.0,0.000
Qual é o resultado da imunidade adquirida após uma exposição inicial a um agente patogénico?,memória imunológica.,2.125,5.65316,1.0,0.500,1.0,1.85566,1.0,0.500
Qual a característica principal do sistema imunitário inato?,resposta rápida e não específica.,2.11111,4.37319,1.0,0.600,1.5,3.43523,1.0,0.750
O que é a fagocitose?,processo de englobamento e destruição de partículas estranhas.,1.5,3.43523,1.0,0.000,1.88889,4.51932,0.875,0.400
Qual a principal diferença entre imunidade humoral e imunidade mediada por células?,a humoral envolve a produção de anticorpos,1.92308,5.32781,0.91667,0.286,1.0,4.25402,0.85714,0.250
Qual o papel das células T na imunidade adquirida?,regulação da resposta imune e destruição de células infectadas.,3.3,4.61384,1.0,0.200,2.0,4.61384,1.0,0.333
Quais são os exemplos de doenças autoimunes?,artrite reumatóide,1.625,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
