Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Qual é a densidade populacional de Victoria?,28 por km²,1.125,4.37319,1.0,0.000,1.0,2.50045,1.0,0.000
2. Onde está localizado o Kororoit Creek?,Em Victoria,1.03571,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
3. Qual a instituição educacional em Victoria mencionada com a designação Luther College?,Em Victoria,1.25,5.48607,0.92308,0.125,0.5,1.85566,1.0,0.000
4. Onde está situado o Maffra Secondary College?,Em Victoria,1.125,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
5. Qual é o nome do aeroporto em Victoria mencionado nos dados?,Warrnambool Airport,1.25,5.20226,1.0,0.286,0.5,1.85566,1.0,0.000
6. Onde está localizado o Turning Point Alcohol and Drug Centre?,Em Victoria,1.56818,5.02467,1.0,0.000,0.5,1.85566,1.0,0.000
7. Qual é a subdivisão mencionada nos dados que é o Leigh River?,Em Victoria,1.36538,5.48607,0.92308,0.000,0.5,1.85566,1.0,0.000
8. Onde está situado o Victorian College of the Arts Secondary School?,Em Victoria,1.75,5.20226,1.0,0.000,0.5,1.85566,1.0,0.000
9. Qual é a imagem do brasão de armas de Victoria?,Coat of Arms of Victoria.svg,1.15909,5.1549,0.90909,0.167,3.0,3.59796,0.8,0.000
10. Onde está localizado o Parade College?,Em Victoria,1.03571,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
1. Qual é a densidade populacional de Victoria?,28 por km²  ,1.125,4.37319,1.0,0.000,1.0,2.50045,1.0,0.000
2. Onde está localizado o Kororoit Creek?,Em Victoria  ,1.03571,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
3. Qual instituição educacional em Victoria é mencionada como Luther College?,Em Victoria  ,1.43182,5.02467,1.0,0.125,0.5,1.85566,1.0,0.000
4. Onde está situado o Maffra Secondary College?,Em Victoria  ,1.125,4.37319,1.0,0.000,0.5,1.85566,1.0,0.000
5. Qual é o nome do aeroporto em Victoria mencionado nos dados?,Warrnambool Airport  ,1.25,5.20226,1.0,0.286,0.5,1.85566,1.0,0.000
6. Onde está localizado o Turning Point Alcohol and Drug Centre?,Em Victoria  ,1.56818,5.02467,1.0,0.000,0.5,1.85566,1.0,0.000
7. Qual é a subdivisão mencionada que é o Leigh River?,Em Victoria  ,1.15909,5.1549,0.90909,0.000,0.5,1.85566,1.0,0.000
8. Onde está situado o Victorian College of the Arts Secondary School?,Em Victoria  ,1.75,5.20226,1.0,0.000,0.5,1.85566,1.0,0.000
9. Qual é a imagem do brasão de armas de Victoria?,Coat of Arms of Victoria.svg  ,1.15909,5.1549,0.90909,0.167,3.0,3.59796,0.8,0.000
10. Onde está localizado o Parade College?,Em Victoria,1.03571,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
