Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Quem é conhecido por desenvolver o conceito de comutação de pacotes?,Paul Baran,1.83333,5.1549,0.90909,0.500,0.5,1.85566,1.0,0.000
O que Donald Davies contribuiu para a comutação de pacotes?,Davies é creditado por cunhar o nome moderno de comutação de pacotes e inspirar várias redes de comutação de pacotes na Europa,2.0,4.82961,1.0,0.000,1.45455,6.9364,0.77273,0.231
Qual é uma vantagem da comutação de pacotes sobre a comutação de circuitos?,A comutação de pacotes otimiza o uso da largura de banda da rede,1.85714,5.62279,0.84615,0.167,1.30769,5.62279,0.84615,0.571
O que caracteriza a comutação sem ligação (datagrama)?,Os pacotes são encaminhados independentemente,2.0,4.37319,1.0,0.250,1.0,3.43523,1.0,0.250
Qual exemplo é dado para a comutação de pacotes sem ligação?,endereço IP,1.91667,5.02467,1.0,0.667,0.5,1.85566,1.0,0.500
O que é uma desvantagem da comutação de pacotes em relação à comutação de circuitos?,A comutação de pacotes apresenta maior variação na qualidade de serviço e introduz jitter e atrasos vários.,2.125,5.89204,0.86667,0.000,2.61111,6.12437,0.88235,0.400
Qual técnica é utilizada para otimizar os recursos na comutação de pacotes?,Técnicas de multiplexagem temporal estatística,2.0,5.20226,1.0,0.143,1.0,3.43523,1.0,0.250
O que Sharla Boehm estudou academicamente?,Sharla Boehm estudou acadêmicamente sobre comutação de pacotes,2.0,3.79304,1.0,0.500,1.0,4.37319,1.0,0.000
Quem também contribuiu para o desenvolvimento da comutação de pacotes além de Donald Davies e Paul Baran?,W. David Sincoskie,2.16667,6.00792,0.94118,0.222,1.0,2.50045,1.0,0.000
Qual é uma técnica de comutação de pacotes com ligação?,ATM (comutação de células),2.0,4.96484,0.9,0.400,1.0,3.01273,1.0,0.000
