Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
De que organização o IPCC faz parte?,as Nações Unidas  ,2.0,4.10211,1.0,0.500,0.66667,2.50045,1.0,0.000
Quais são as organizações que fundaram o IPCC?,o Programa das Nações Unidas para o Meio Ambiente (PNUMA) e a Organização Meteorológica Mundial (OMM)  ,1.66667,4.37319,1.0,0.250,2.35,5.89142,0.9375,0.385
Onde está sediado o IPCC?,Geneva,1.5,3.43523,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o objetivo principal do IPCC?,sintetizar e divulgar conhecimento sobre mudanças climáticas e aquecimento global  ,1.75,4.10211,1.0,0.750,1.3,4.96484,0.9,0.429
Quem foi o primeiro presidente do IPCC?,Bert Bolin  ,1.75,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Quando o IPCC recebeu o Prêmio Nobel da Paz?,em 2007  ,2.1,4.75438,0.88889,0.000,0.5,1.85566,1.0,0.000
Quantos relatórios principais o IPCC publicou?,cinco  ,2.0,3.79304,1.0,0.000,0.0,1.0,1.0,1.000
Qual é o nome do presidente atual do IPCC?,Hoesung Lee  ,2.1,4.75438,0.88889,0.600,0.5,1.85566,1.0,0.000
O que o IPCC não produz?,relatórios de políticas públicas  ,1.71429,3.95066,0.83333,0.667,0.75,3.01273,1.0,0.000
Quais são as principais áreas de foco do IPCC?,concentrações de gases de efeito estufa,1.8,4.61384,1.0,0.400,0.83333,3.95066,0.83333,0.500
