Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a maior cidade por área nos Estados Unidos contíguos?,Jacksonville,1.91667,5.02467,1.0,0.429,0.0,1.0,1.0,0.000
Quem deu nome à cidade de Jacksonville?,Andrew Jackson,1.875,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Em qual condado está localizada Jacksonville?,Duval County,1.71429,3.79304,1.0,0.000,0.5,1.85566,1.0,0.000
Qual rio passa pela cidade de Jacksonville?,St. Johns River,2.5,4.10211,1.0,0.500,0.5,2.50045,1.0,0.000
Qual é o apelido mais comum para os habitantes de Jacksonville?,Jaxsons,1.91667,5.02467,1.0,0.500,0.0,1.0,1.0,0.000
Quando a cidade de Jacksonville e o Condado de Duval se consolidaram?,1968,2.76923,5.32781,0.91667,1.000,0.0,1.0,1.0,0.000
Quantos habitantes tinha Jacksonville em 2020?,949,1.71429,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual é a posição da população de Jacksonville entre as cidades dos EUA?,12ª,1.92857,5.36491,1.0,0.333,0.0,1.0,1.0,0.000
Qual é o nome do estádio usado pelo time da UCLA Bruins women's basketball team?,Jacksonville,3.05556,5.78178,1.0,0.455,0.0,1.0,1.0,0.000
Qual foi um dos primeiros assentamentos europeus na área que agora é Jacksonville?,Fort Caroline,2.42857,5.36491,1.0,0.250,0.5,1.85566,1.0,0.000
