Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o nome do filo dos ctenóforos?,Ctenophora,2.33333,4.37319,1.0,0.250,0.0,1.0,1.0,0.000
Quais são os organismos usados pelos ctenóforos para nadar?,combs (cílios),2.3,4.61384,1.0,0.400,1.5,1.85566,1.0,0.000
Qual é a forma corporal geral dos ctenóforos?,varia,2.0,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Quanto podem medir as ctenóforas adultas?,de alguns milímetros até 1.5 m de comprimento,1.57143,3.79304,1.0,0.250,0.875,4.51932,0.875,0.750
Quantas espécies validadas de ctenóforos existem?,entre 100 e 150,2.0,3.79304,1.0,0.000,1.0,3.01273,1.0,0.000
Qual é o nome dado aos cabelos dos ctenóforos?,colloblasts (celulas pegajosas),2.1,4.61384,1.0,0.600,2.0,2.50045,1.0,0.000
Quais são as principais características dos corpos dos ctenóforos?,uma massa de gelatina,2.3,4.75438,0.88889,0.200,0.75,3.01273,1.0,1.000
Quais são os predadores mais comuns dos ctenóforos?,microscópicos larvas e rotíferos,1.88889,4.37319,1.0,0.400,1.0,3.01273,1.0,0.000
Existem fósseis de ctenóforos datados?,sim,1.5,3.43523,1.0,0.000,0.0,1.0,1.0,1.000
Qual é a posição dos ctenóforos na árvore da vida que tem gerado debate entre os biólogos?,seu lugar no ramo da vida tem sido contestado,2.83333,5.90165,1.0,0.444,2.11111,4.61384,1.0,0.500
Quais são os principais tipos de ctenóforos?,cydippids,1.625,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
