Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a principal causa das desigualdades econômicas?,Disparidades nos salários e na riqueza,2.0,4.37319,1.0,0.400,1.16667,3.79304,1.0,0.333
Quais são as principais consequências das desigualdades econômicas nas sociedades modernas?,Aumento da pobreza,3.0,5.02467,1.0,0.143,1.0,2.50045,1.0,0.500
Qual é a relação entre as desigualdades econômicas e a mobilidade social?,Desigualdades econômicas dificultam a ascensão social,1.76923,5.32781,0.91667,0.333,1.0,3.79304,1.0,0.200
Como as desigualdades econômicas afetam a saúde das pessoas?,Indivíduos em situações econômicas mais precárias tendem a ter acesso restrito a serviços de saúde,2.3,4.61384,1.0,0.200,1.66667,5.76639,0.93333,0.364
Qual é a conexão entre as desigualdades econômicas e a violência?,Desigualdades econômicas podem contribuir para o aumento da violência,1.75,5.1549,0.90909,0.400,1.11111,4.61384,1.0,0.500
Como as desigualdades econômicas impactam a educação?,A falta de recursos e financiamento adequado nas escolas em áreas de baixa renda pode resultar em diferenças significativas na qualidade da educação entre diferentes grupos socioeconômicos.,2.25,4.10211,1.0,0.250,3.07143,6.94335,0.92593,0.375
Quais são algumas das políticas públicas que visam reduzir as desigualdades econômicas?,Políticas como progressividade tributária,1.84615,5.20226,1.0,0.286,0.75,3.01273,1.0,0.000
Como a globalização influencia as desigualdades econômicas?,A globalização pode ampliar as disparidades entre países ricos e pobres,2.0,4.10211,1.0,0.000,1.18182,5.02467,1.0,0.000
Qual é a relação entre as desigualdades econômicas e o meio ambiente?,Desigualdades econômicas podem levar a uma distribuição desproporcional da carga ambiental,1.76923,5.20226,1.0,1.000,1.27273,5.02467,1.0,0.375
Quais são os principais desafios para combater as desigualdades econômicas?,Desafios incluem superar resistências políticas,2.27273,4.82961,1.0,0.333,0.8,3.43523,1.0,0.000
