Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que protege o organismo contra doenças?,sistema imunológico,1.625,4.25402,0.85714,0.333,0.5,1.85566,1.0,0.500
Quais tipos de organismos o sistema imunológico detecta?,vírus,2.11111,4.37319,1.0,0.200,0.0,1.0,1.0,1.000
Quais são os dois principais subsistemas do sistema imunológico?,innato e adaptativo,2.0,4.61384,1.0,0.400,0.66667,2.50045,1.0,0.000
O que é a imunidade adquirida?,memória imunológica para resposta aprimorada,2.14286,3.79304,1.0,0.000,1.0,3.43523,1.0,0.500
Qual processo é a base da vacinação?,imunidade adquirida,1.875,4.10211,1.0,0.750,0.5,1.85566,1.0,0.000
O que causa doenças autoimunes?,sistema imunológico hiperativo,1.5,3.43523,1.0,0.333,1.0,2.50045,1.0,0.333
Qual é um exemplo de doença autoimune?,Hashimoto,1.625,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
O que acontece quando o sistema imunológico é menos ativo que o normal?,imunodeficiência,2.42857,5.77882,0.76923,0.714,0.0,1.0,1.0,0.000
Como a vacinação contribui para a proteção do organismo?,induz a imunidade adquirida,1.9,4.75438,0.88889,0.750,1.0,3.01273,1.0,0.000
Qual o papel do sistema imunológico no organismo?,detecta e responde a patógenos.,2.77778,4.37319,1.0,0.750,1.5,3.43523,1.0,0.000
