Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Que é a origem dos Normanos?,Os Normanos deram origem ao nome Norman,1.71429,3.79304,1.0,0.333,1.42857,4.10211,1.0,0.400
Em qualический Kongress derstandam Normanos uma norwegiske erfaring?,Normanos er en nordiske people,2.11111,4.37319,1.0,0.000,2.0,3.43523,1.0,0.000
Hvordan spredde de Normanas sin politisk værdi i den lokale politiske verden?,Normanos spredde en importante politisk værdi gennem deres rolle i konflikter og politiske tiltag.  ,3.92308,5.20226,1.0,0.167,4.26667,5.51466,1.0,0.143
Hva er den norwegian Konquinser?,Den norwegian Konquinser var en grupp av personer som ble ansatt som soldater under den norske Kvennhetsdagen i 1066.  ,2.0,3.43523,1.0,0.000,7.85,6.32762,0.89474,0.105
Hvordan ble Normanas sin rolle i de norske Konquista 954/958?,Normanos spredde en viss rolle i disse konquista,2.81818,4.82961,1.0,0.200,2.75,4.37319,1.0,0.125
Hva er denanske Kultur og Hjerning til Normanas?,Denanske Kultur og Hjerning til Normanas ble kulturelle effekter på Norge og annen del av Skandinavien.  ,3.33333,4.37319,1.0,0.125,7.17647,5.89142,0.9375,0.062
Hvordan forstår man de norske sin identitet under og etter den gamle tid?,Norske identitet kan forstås som en samling av lokale,3.78571,5.36491,1.0,0.000,4.0,4.61384,1.0,0.111
Hva er den norske sin stedshistorie i 10. - 12. öld,Dette er spredt over mange ulike eventyr og konflikter,2.09722,4.82961,1.0,0.111,4.0,4.61384,1.0,0.000
Hvordan ble den norske sin erfaring under den gamle tid brukt for at de ble sin Skandinavisk identitet?,Normanos brukt sine erfaringer til utvikling av en solid samspil og samhald i skandinavier.  ,4.89474,6.35243,0.83333,0.056,6.2,5.51466,1.0,0.143
Hva er den norske sin rolle i de norske Sinnsjælland og Sølmenland i 1000-talet?,Normanos har spredde en viss rolle i koloniseringen av Norge,3.46667,5.76263,0.85714,0.143,4.5,4.82961,1.0,0.100
