Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
qual é a estrutura constitucional do direito da união europeia,os tratados da união europeia,1.6,4.82961,1.0,0.833,0.8,3.43523,1.0,0.333
quem interpreta as leis da união europeia,corte de justiça da união europeia,1.28571,4.10211,1.0,0.250,1.16667,3.79304,1.0,1.000
quantos membros compõem a união europeia,27 membros,1.0,3.79304,1.0,0.250,0.5,1.85566,1.0,0.000
qual foi o primeiro passo para a criação do direito da união europeia,comunidade européia do carvão e do aço,1.61538,5.36491,1.0,1.000,1.71429,4.25402,0.85714,0.750
quem é um estudioso do direito da união europeia,john bell,1.44444,4.61384,1.0,1.000,0.5,1.85566,1.0,0.000
o que promove a lei da união europeia,justiça social,1.0,4.37319,1.0,0.500,0.5,1.85566,1.0,1.000
qual revista está associada com o direito da união europeia,common market law review,1.6,4.82961,1.0,0.833,1.5,3.01273,1.0,0.000
quem é subdisciplina no direito da união europeia,henry g. schermers,1.375,4.37319,1.0,0.800,1.0,2.50045,1.0,0.000
o que inclui a economia de mercado social da união europeia,emprego pleno,1.54545,5.02467,1.0,0.667,0.5,1.85566,1.0,1.000
qual ramo acadêmico está associado ao direito da união europeia,direito,1.6,4.82961,1.0,0.714,0.0,1.0,1.0,3.000
