Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem foram os normandos?,Nórdicos que se estabeleceram na França.,1.4,3.01273,1.0,0.000,1.57143,3.79304,1.0,0.000
Onde os normandos se estabeleceram?,Na região da Normandia,1.5,3.43523,1.0,0.000,1.5,3.01273,1.0,0.500
Quando os normandos adotaram o idioma francês?,No início do século XI.,1.75,4.10211,1.0,0.500,2.0,3.43523,1.0,0.667
Quem foi o líder dos normandos após a conquista da Inglaterra?,Guilherme,2.16667,5.02467,1.0,0.400,0.0,1.0,1.0,0.000
Qual dinastia governou a Normandia?,Dinastia dos duques de Normandia.,1.66667,3.43523,1.0,0.000,1.5,3.43523,1.0,0.000
Quando a Normandia se tornou parte da França?,Em 1204,2.0,4.37319,1.0,0.250,0.5,1.85566,1.0,0.000
O que resta dos normandos até hoje?,As ilhas de Jersey e Guernsey.,2.0,4.10211,1.0,0.333,2.0,3.79304,1.0,0.000
Qual é o estilo arquitetônico associado aos normandos?,Arquitetura românica.,2.33333,4.37319,1.0,0.200,1.0,1.85566,1.0,0.000
Quais foram as principais contribuições culturais dos normandos?,Música,1.77778,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Como os normandos influenciaram a história da Inglaterra?,Através da conquista de 1066 e subsequentes mudanças sociais e políticas.,1.88889,4.37319,1.0,0.250,2.08333,5.1549,0.90909,0.167
