Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é comutação de pacotes em telecomunicações?,Método de agrupamento de dados em pacotes transmitidos sobre uma rede digital.,1.66667,4.37319,1.0,0.000,1.84615,5.32781,0.91667,0.286
Quem desenvolveu o conceito chamado comutação adaptativa distribuída de bloco de mensagem?,Paul Baran,2.07692,5.32781,0.91667,0.500,0.5,1.85566,1.0,0.000
Qual era o objetivo do sistema desenvolvido por Paul Baran na RAND Corporation?,Proporcionar um método de roteamento eficiente e tolerante a falhas para mensagens de telecomunicações.,2.64286,5.36491,1.0,0.625,2.13333,5.63172,0.92857,0.250
Com quem Donald Davies compartilha o crédito pelo desenvolvimento da comutação de pacotes?,Paul Baran,2.57143,5.36491,1.0,0.750,0.5,1.85566,1.0,0.000
Qual termo moderno é creditado por ter sido cunhado por Donald Davies?,Packet switching,2.0,5.32781,0.91667,0.444,0.5,1.85566,1.0,0.000
Como a comutação de pacotes difere dos princípios estabelecidos anteriormente na Bell System?,Contradiz pre-alocação da largura de banda da rede.,2.35714,5.36491,1.0,0.000,2.88889,4.51932,0.875,0.600
Quais anos marcam o início do desenvolvimento independente de Donald Davies sobre packet switching?,1965,2.46667,5.51466,1.0,0.400,0.0,1.0,1.0,0.000
Qual foi a importância das ideias de comutação de pacotes para as redes dos EUA?,Incorporada no design da ARPANET nos EUA.,1.9375,5.76639,0.93333,0.143,2.375,4.10211,1.0,0.250
Como os dados são estruturados em um pacote na comutação de pacotes?,Em uma cabeçalho e carga útil,2.15385,5.20226,1.0,0.333,1.16667,3.79304,1.0,0.667
Qual é a contribuição mais ampla das ideias de Paul Baran para as telecomunicações?,Basis para comunicações de dados em redes de computadores globalmente.,2.2,5.51466,1.0,0.125,2.09091,4.96484,0.9,0.000
