Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O Rio Reno está localizado em qual estado brasileiro?,Amazonas,2.1,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Qual é o comprimento aproximado do Rio Reno?,1.200 quilômetros,2.33333,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
O Rio Reno é um rio que flui para qual rio principal?,Rio Amazonas,2.23077,5.47097,0.83333,0.286,0.5,1.85566,1.0,0.000
Qual é a importância do Rio Reno para a região amazônica?,É um importante curso d'água que contribui para a bacia hidrográfica do Amazonas,2.41667,5.1549,0.90909,0.333,1.33333,5.51466,1.0,0.556
O Rio Reno possui um reservatório conhecido como?,Reservatório de Rio Reno,2.55556,4.37319,1.0,0.400,0.75,3.01273,1.0,0.000
Qual é a função principal do Rio Reno na região?,Fornecer água para a região e contribuir para a economia local,2.36364,4.82961,1.0,0.500,1.09091,5.30531,0.81818,0.833
Qual é o nome do rio que é considerado um dos principais tributários do Rio Reno?,Rio Uaupés,2.35294,6.14642,0.8125,0.222,0.5,1.85566,1.0,0.000
O Rio Reno é conhecido por sua importância na?,transporte de mercadorias e na pesca,1.9,4.61384,1.0,0.400,1.16667,3.79304,1.0,0.667
Qual é a região geográfica que abriga o Rio Reno?,Amazônia,1.81818,4.82961,1.0,0.167,0.0,1.0,1.0,0.000
Qual é o principal destino do rio Reno após sua origem?,Rio Amazonas,2.58333,5.02467,1.0,0.667,0.5,1.85566,1.0,0.000
