Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
que tipo de universidade é a universidade de chicago?,uma universidade de pesquisa  ,2.0,4.92241,0.77778,0.400,0.75,3.01273,1.0,1.000
quantas escolas profissionais a universidade de chicago possui?,sete  ,2.22222,4.37319,1.0,0.200,0.0,1.0,1.0,1.000
qual é o número total de estudantes da universidade de chicago?,16.016  ,2.33333,5.1549,0.90909,0.667,0.0,1.0,1.0,0.000
quantos laureados nobel estão associados à universidade de chicago?,98  ,2.0,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
quais são os principais centros de pesquisa da universidade de chicago?,fermi national accelerator laboratory e argonne national laboratory  ,2.25,5.1549,0.90909,0.500,1.75,4.69839,0.75,0.000
qual é o nome da maior imprensa universitária dos EUA?,university of chicago press  ,2.27273,4.82961,1.0,0.500,1.5,3.01273,1.0,0.000
em que ano o centro presidencial de barack obama será concluído?,2020  ,2.41667,5.02467,1.0,0.286,0.0,1.0,1.0,0.000
quantos estudantes estão matriculados no ensino superior?,5.971  ,1.75,4.10211,1.0,0.400,0.0,1.0,1.0,0.000
qual é a credenciamento da universidade de chicago?,higher learning commission  ,1.77778,4.37319,1.0,0.250,1.0,2.50045,1.0,0.000
qual é o nome do arquivo de imagem da coroa da universidade?,university of chicago shield.svg,2.30769,5.32781,0.91667,0.833,2.5,3.01273,1.0,0.000
