Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Quem foi o inventor do primeiro motor a vapor bem-sucedido?,Thomas Newcomen,1.34091,5.02467,1.0,0.571,0.5,1.85566,1.0,0.000
2. Qual ciclo termodinâmico é utilizado em motores a vapor?,Rankine,1.35,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
3. Qual foi o primeiro motor a vapor prático chamado?,motor atmosférico,1.4,4.82961,1.0,0.714,0.5,1.85566,1.0,1.000
4. Quem desenvolveu a bomba a vapor?,Savery,1.17857,4.25402,0.85714,0.500,0.0,1.0,1.0,0.000
5. Qual componente foi conceituado por Papin?,pistão,1.10714,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
6. Qual é a principal diferença entre motores a vapor e motores de combustão interna?,combustão externa,1.38333,5.89204,0.86667,0.444,0.5,1.85566,1.0,0.500
7. Em que ano o motor atmosférico foi inventado?,1712,1.30556,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
8. Qual é a função principal de uma caldeira em um motor a vapor?,aquecer a água para vapor,1.53571,5.63172,0.92857,0.571,0.8,3.43523,1.0,1.000
9. Quais são as principais categorias associadas aos motores a vapor?,Categoria:18th-century_inventions,1.56818,5.02467,1.0,0.286,1.0,1.0,1.0,0.000
10. Qual é o papel do regulador de velocidade em um motor a vapor?,regular a velocidade do motor,1.53571,5.51466,1.0,0.571,1.0,3.43523,1.0,1.333
Qual ciclo termodinâmico ideal analisa o processo pelo qual os motores a vapor funcionam?,Rankine  ,2.26667,5.63172,0.92857,0.500,0.0,1.0,1.0,0.000
A que pressão a água é aquecida no ciclo Rankine?,alta pressão  ,2.36364,4.96484,0.9,0.500,0.5,1.85566,1.0,0.500
Que tipos de motores são motores a vapor?,combustão externa  ,2.11111,4.51932,0.875,0.400,0.5,1.85566,1.0,0.500
Qual foi o primeiro motor verdadeiro que obteve sucesso comercial?,motor atmosférico  ,2.18182,4.82961,1.0,0.857,0.5,1.85566,1.0,1.000
Quem foi o inventor do motor atmosférico?,Thomas Newcomen  ,2.0,4.10211,1.0,0.750,0.5,1.85566,1.0,0.000
Em que ano o motor atmosférico foi inventado?,1712  ,2.11111,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
O que foi inventado por Savery?,bomba de vapor  ,1.71429,3.79304,1.0,0.000,0.66667,2.50045,1.0,1.000
Quem conceituou o pistão?,Papin,1.4,3.01273,1.0,0.000,0.0,1.0,1.0,0.000
