Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual foi o ano de fundação da Harvard University?,1636,2.0,4.61384,1.0,0.200,0.0,1.0,1.0,0.000
Quem co-fundou a Association of American Universities?,Harvard,2.0,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Quantas bibliotecas compõem o sistema de bibliotecas da universidade?,79,1.9,4.75438,0.88889,0.400,0.0,1.0,1.0,0.000
Qual foi o presidente que expandiu a universidade em uma instituição de pesquisa?,Charles W. Eliot,1.78571,5.36491,1.0,0.667,1.0,2.50045,1.0,0.000
Qual é a maior organização acadêmica e privada do mundo?,Harvard Library,2.09091,4.82961,1.0,0.667,0.5,1.85566,1.0,0.000
Qual foi a entidade fundadora do Associação de Universidades Americanas?,Harvard University,2.27273,4.82961,1.0,0.143,0.5,1.85566,1.0,0.000
Quantos volumes estão contidos na biblioteca principal?,20 milhões,1.75,4.10211,1.0,0.400,0.5,1.85566,1.0,0.000
Qual foi o indivíduo que transformou Harvard em uma universidade moderna?,Charles W. Eliot,1.75,5.02467,1.0,0.333,1.0,2.50045,1.0,0.000
Qual é a origem do nome da escola?,John Harvard,2.33333,4.37319,1.0,0.750,0.5,1.85566,1.0,0.000
Qual foi a organização Harvard encontrou em 1900?,Associação de Universidades Americanas,1.77778,4.37319,1.0,0.200,0.75,3.01273,1.0,0.250
