Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Aqui estão 10 pares de pergunta-resposta sobre Fresno, California:,0.875,4.37319,1.0,0.000,0.5,1.0,1.0,0.000
   **Resposta:** A densidade populacional de Fresno é de aproximadamente 1823,43 habitantes por km².,1.4,5.47097,0.83333,0.000,1.5,3.01273,1.0,0.000
2. **Pergunta:** Quem nasceu em Fresno, California?,1.0,4.51932,0.875,0.000,0.5,1.0,1.0,0.000
3. **Pergunta:** Qual é o nome de um teatro localizado em Fresno, California?,1.15625,5.63172,0.92857,0.222,0.5,1.0,1.0,0.000
   **Resposta:** O Warnors Theatre está localizado em Fresno, California.,1.61538,5.30531,0.81818,0.000,0.5,1.0,1.0,0.000
5. **Pergunta:** Quem morreu em Fresno, California?,1.0,4.51932,0.875,0.000,0.5,1.0,1.0,0.000
   **Resposta:** William Saroyan e Wallace Henderson foram algumas pessoas que faleceram em Fresno, California.,2.16667,5.76639,0.93333,0.000,0.5,1.0,1.0,0.000
   **Resposta:** A área total de Fresno é de 300430000,0 m².,1.42857,5.30531,0.81818,0.375,1.25,1.85566,1.0,0.000
   **Resposta:** O Selland Arena está localizado em Fresno, California.,1.61538,5.30531,0.81818,0.000,0.5,1.0,1.0,0.000
   **Resposta:** A área total de Fresno é de 300,43 km².,1.42857,5.30531,0.81818,0.375,1.25,1.85566,1.0,0.000
9. **Pergunta:** Que tipo de entidade administrativa é Fresno, na classificação do YAGO?,1.44231,5.1549,0.90909,0.111,1.6,3.01273,1.0,0.500
   **Resposta:** Fresno, California é classificada como uma AdministrativeDistrict pelo YAGO.,1.85714,3.17866,0.75,0.000,1.77778,4.37319,1.0,0.000
    **Resposta:** A área urbana (areaLand) de Fresno é de 297304700,0 m².,1.41176,5.47097,0.83333,0.111,1.25,1.85566,1.0,0.000
