Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
pergunta,resposta  ,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quando ocorreu a Guerra Francesa e Indiana?,1754–1763  ,1.75,4.10211,1.0,0.400,1.0,1.0,1.0,0.000
Quais foram os dois lados principais da Guerra Francesa e Indiana?,colônias britânicas e francesas na América do Norte  ,2.41667,5.02467,1.0,0.286,1.625,4.37319,1.0,0.167
Quem foi um dos comandantes britânicos destacados durante a guerra?,George Washington  ,2.18182,4.82961,1.0,0.200,0.5,1.85566,1.0,0.000
Quem foram alguns dos aliados indígenas dos franceses?,Algonquins,2.11111,4.51932,0.875,0.000,0.0,1.0,1.0,0.000
Qual foi uma das batalhas decisivas para o desfecho da guerra?,Batalha de Quebec (1759)  ,1.91667,5.02467,1.0,0.200,1.33333,3.01273,1.0,0.250
Quais regimentos britânicos participaram da guerra?,35º (Royal Sussex),1.85714,3.79304,1.0,0.250,2.0,2.50045,1.0,0.000
Qual foi o papel da Marinha Britânica na Guerra Francesa e Indiana?,Bloqueio de portos franceses e transporte de tropas  ,3.46154,5.20226,1.0,0.333,1.0,4.51932,0.875,0.200
Quem foi um dos comandantes franceses importantes durante a guerra?,Louis-Joseph de Montcalm  ,2.18182,4.82961,1.0,0.200,0.66667,2.50045,1.0,0.000
Qual foi o resultado final da Guerra Francesa e Indiana?,Vitória britânica e expulsão dos franceses da América do Norte  ,2.36364,4.82961,1.0,0.714,2.5,4.82961,1.0,0.143
Qual foi a importância da captura de Montreal em 1760?,Marcou o fim da resistência francesa significativa na América do Norte,1.81818,4.82961,1.0,0.200,1.72727,5.02467,1.0,0.375
