Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a principal ênfase da teoria da complexidade computacional?,Classificar problemas computacionais quanto ao uso de recursos.,2.63636,4.96484,0.9,0.333,1.77778,4.37319,1.0,0.200
Quais são os dois recursos básicos medidos nesta teoria?,Tempo e armazenamento.,2.3,4.61384,1.0,0.400,1.25,2.50045,1.0,0.000
Como identificamos um problema como intrinsecamente difícil?,Se sua solução exigir recursos significativos,2.0,4.25402,0.85714,0.500,1.33333,3.79304,1.0,0.500
Quais modelos são usados para quantificar a necessidade de recursos?,Modelos matemáticos de computação.,2.0,4.82961,1.0,0.333,1.6,3.01273,1.0,0.333
Nomeie os dois principais campos relacionados na ciência da computação teórica.,Análise de algoritmos e teoria da computabilidade.,3.0,5.02467,1.0,0.286,2.0,4.10211,1.0,0.250
Quem estuda complexidade computacional?,Pesquisadores em ciência da computação.,1.4,3.01273,1.0,0.000,1.66667,3.43523,1.0,0.667
Qual é a diferença entre análise de algoritmos e complexidade computacional?,O primeiro foca em um algoritmo específico,1.91667,5.02467,1.0,0.333,0.85714,4.10211,1.0,0.500
Qual problema famoso pertence a este campo?,P versus NP.,1.75,4.10211,1.0,0.750,1.5,2.50045,1.0,0.000
Quais são exemplos de classes de complexidade computacional?,P,1.66667,4.51932,0.875,0.200,0.0,1.0,1.0,0.000
Qual papel esta teoria desempenha na computação prática?,Determinar limites sobre o que os computadores podem fazer.,2.0,4.37319,1.0,0.800,1.8,4.61384,1.0,0.200
