Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Amazônia Legal,Área que define a Amazônia no Brasil  ,0.5,1.85566,1.0,0.000,1.0,4.10211,1.0,0.000
Qual país possui a maior porção da floresta amazônica?,Brasil (60%)  ,2.1,4.61384,1.0,0.667,1.0,2.50045,1.0,0.000
Qual é a área total da bacia amazônica?,7 milhões de quilômetros quadrados  ,1.88889,4.37319,1.0,0.800,0.8,3.43523,1.0,0.000
Qual percentual da Amazônia é coberto por floresta?,5,2.11111,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
Qual país tem a segunda maior porção da Amazônia?,Peru (13%)  ,1.9,4.61384,1.0,0.500,1.0,2.50045,1.0,0.000
Qual bioma a Amazônia é considerada no Brasil?,O maior bioma terrestre do país  ,2.0,4.37319,1.0,0.000,1.33333,3.79304,1.0,0.750
Qual é o reconhecimento da UNESCO para parte da Amazônia?,Patrimônio da Humanidade (Parque Nacional do Jaú)  ,2.36364,4.96484,0.9,0.400,4.0,4.10211,1.0,0.167
Qual porcentagem do território brasileiro é coberta pela Amazônia?,49,2.4,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o nome da área protegida da Amazônia reconhecida pela UNESCO?,Parque Nacional do Jaú  ,3.92308,5.32781,0.91667,0.286,1.5,3.01273,1.0,0.250
Quais são as coordenadas da floresta amazônica?,-3.0 -60.0,2.0,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
