Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é uma das principais causas da desigualdade econômica?,Fatores históricos,2.0,4.61384,1.0,0.000,0.5,1.85566,1.0,0.000
Quem geralmente sofre mais com a desigualdade econômica em nível global?,Países em desenvolvimento,2.33333,5.02467,1.0,0.429,0.66667,2.50045,1.0,0.500
Como o acesso diferenciado ao capital afeta a desigualdade econômica?,Leva a disparidades no crescimento econômico e oportunidade entre diferentes regiões ou grupos sociais.,2.81818,4.82961,1.0,0.500,2.46667,5.51466,1.0,0.375
Qual setor é frequentemente negligenciado em sistemas de ensino que perpetuam a desigualdade econômica?,Formação técnica,1.86667,5.51466,1.0,0.222,0.5,1.85566,1.0,0.500
Quais políticas podem ajudar a reduzir a desigualdade econômica?,Políticas redistributivas de renda e impostos progressivos.,1.8,4.75438,0.88889,0.333,1.875,4.10211,1.0,0.200
Qual é um resultado da desigualdade econômica em termos sociais e políticos?,Instabilidade social,2.38462,5.20226,1.0,0.143,0.5,1.85566,1.0,0.500
Como a tecnologia afeta a desigualdade econômica?,Pode aumentar o desemprego se a força de trabalho não estiver equipada com habilidades relevantes para novas indústrias e serviços.,2.0,4.25402,0.85714,0.250,2.38095,6.21768,1.0,0.462
Qual é um dos principais fatores que contribuem para as disparidades regionais na desigualdade econômica?,Diferenças no investimento em infraestrutura,2.0625,5.65316,1.0,0.000,1.4,3.43523,1.0,0.000
Que tipo de políticas podem ajudar a combater os efeitos da desigualdade econômica nas gerações futuras?,Políticas abrangentes de educação e saúde.,2.70588,5.78178,1.0,0.300,1.85714,3.79304,1.0,0.500
Como as disparidades globais afetam a cooperação internacional em relação à desigualdade econômica?,Podem tornar difícil chegar a consensos globais,2.14286,5.36491,1.0,0.143,1.0,4.10211,1.0,0.500
