Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a população aproximada do Sul da Califórnia em 2019?,Aproximadamente 23,3.25,5.02467,1.0,0.143,0.5,1.85566,1.0,0.000
Onde está localizado o Oceano Pacífico em relação ao Sul da Califórnia?,No oeste.,2.30769,5.20226,1.0,0.000,1.0,1.85566,1.0,1.000
Qual foi o terremoto que afetou o Sul da Califórnia em 2008?,Chino Hills earthquake.,2.46154,5.32781,0.91667,0.143,1.5,2.50045,1.0,0.000
Quais são os limites geográficos do Sul da Califórnia?,Oceano Pacífico a oeste,2.7,4.61384,1.0,0.167,0.75,3.01273,1.0,0.333
Qual organização opera no Sul da Califórnia além de May Company California?,Fedco.,3.0,5.20226,1.0,0.125,0.5,1.0,1.0,0.000
Que museu está localizado no Sul da Califórnia?,Chinese American Museum.,2.44444,4.37319,1.0,0.167,1.25,2.50045,1.0,0.000
Quem nasceu no Sul da Califórnia entre as pessoas mencionadas?,Stephen Kosslyn,2.18182,4.82961,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é a imagem representativa do Sul da Califórnia relacionada ao tráfego?,I-10 (CA).svg.,3.92308,5.20226,1.0,0.286,2.42857,2.50045,1.0,0.000
Onde está localizado o Tech Coast Angels?,Sul da Califórnia.,1.75,4.10211,1.0,0.000,1.5,2.50045,1.0,0.000
Qual earthquakes afetou o Sul da Califórnia em 1994?,Northridge earthquake.,2.3,4.61384,1.0,0.000,1.0,1.85566,1.0,0.000
