Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Como começou a Guerra França-Estados-Indígenas?,Disputa sobre controle da confluência do rio Allegheny e Monongahela.,1.5,3.43523,1.0,0.000,3.09091,4.82961,1.0,0.333
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Em que ano começou a Guerra França-Estados-Indígenas?,1754,1.75,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Quais foram algumas das forças indígenas envolvidas na Guerra França-Estados-Indígenas?,Iroquois,2.27273,4.82961,1.0,0.000,0.0,1.0,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Em que ano terminou a Guerra França-Estados-Indígenas?,1763,1.875,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Como foi a derrota da expedição de Braddock?,Derrotada no Batalhão do Monongahela em 9 de julho de 1755.,1.77778,4.37319,1.0,0.250,2.41667,5.1549,0.90909,0.286
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Em que ano foram expulsos os Acadians?,1755-1764,1.875,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Por quem foi capturado Fort Beausejour?,British colonial government,1.71429,3.79304,1.0,0.000,1.0,2.50045,1.0,0.333
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Como terminou a campanha no Ohio?,Com o triunfo da campanha britano-americana em 1758.,1.71429,3.79304,1.0,0.250,2.0,4.37319,1.0,0.250
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Que cidade foi tomada pelos britânicos na Guerra França-Estados-Indígenas?,Canadá (atualmente Quebec),2.0,4.61384,1.0,0.333,2.0,2.50045,1.0,0.333
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Em que ano o Canadá cedeu para a Inglaterra?,1760,2.0,4.61384,1.0,0.250,0.0,1.0,1.0,0.000
