Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é a data de fundação da Universidade de Harvard?,1636  ,1.81818,4.96484,0.9,0.333,0.0,1.0,1.0,0.000
Quem foi o primeiro presidente dos Estados Unidos a se formar na Universidade de Harvard?,John Adams  ,3.0,5.65316,1.0,0.444,0.5,1.85566,1.0,0.000
Qual é o nome do principal edifício da biblioteca da Universidade de Harvard?,Widener Library  ,2.5,5.48607,0.92308,0.625,0.5,1.85566,1.0,0.000
Quais são as cores da equipe de futebol americano da Universidade de Harvard?,Crimson e White  ,1.92857,5.62279,0.84615,0.625,0.66667,2.50045,1.0,0.667
Qual é o nome da escola de direito da Universidade de Harvard?,Harvard Law School  ,1.92308,5.47097,0.83333,0.857,1.0,2.50045,1.0,0.000
Qual é a principal faculdade de medicina da Universidade de Harvard?,Harvard Medical School  ,1.83333,5.1549,0.90909,0.571,1.0,2.50045,1.0,0.000
Qual é o nome do jogo tradicional entre a Universidade de Harvard e a Universidade de Yale?,Harvard-Yale Game  ,2.11111,6.25277,0.82353,0.400,0.5,1.85566,1.0,0.000
Quais são as duas principais cores da Universidade de Harvard?,Crimson e White  ,1.81818,4.82961,1.0,0.333,0.66667,2.50045,1.0,0.667
Quantas universidades compõem o sistema da Universidade de Harvard?,11  ,1.9,4.61384,1.0,0.333,0.0,1.0,1.0,0.000
Qual é o nome do maior sistema de bibliotecas dos Estados Unidos?,Harvard University Library System,2.15385,5.20226,1.0,0.429,1.5,3.01273,1.0,0.000
