Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que é imperialism?,extensão de poder e domínio,1.4,3.01273,1.0,0.000,0.8,3.43523,1.0,1.333
Imperialism pode ser exercido por qual tipo de poder?,hard power,2.2,4.61384,1.0,0.833,0.5,1.85566,1.0,0.000
Qual partido canadense possui ideologia imperialista?,Canadian Party,2.0,3.79304,1.0,0.400,0.5,1.85566,1.0,0.000
Quem é conhecido por estudar Imperialism?,Mykhailo Volobuiev,1.71429,3.79304,1.0,0.500,0.5,1.85566,1.0,0.000
Imperialism está relacionado a qual categoria de economia?,Marxian economics,1.66667,4.37319,1.0,0.400,0.5,1.85566,1.0,0.000
Imperialism usa qual tipo de modelo wiki?,Template:Politics,1.75,4.10211,1.0,0.400,1.0,1.85566,1.0,0.000
Qual imagem representa o Império Romano no contexto do Imperialism?,Roman Empire Map.png,2.72727,4.82961,1.0,0.167,2.0,2.50045,1.0,0.000
O qual gênero de livro trata sobre Imperialism e cultura?,Culture and Imperialism,2.09091,4.82961,1.0,0.600,1.0,2.50045,1.0,0.000
Quem atua na disciplina de Imperialism?,Wolfgang Mommsen,1.71429,3.79304,1.0,0.333,0.5,1.85566,1.0,0.000
Imperialism pode ser considerado um tipo de quê?,Advocacy,1.66667,4.37319,1.0,0.667,0.0,1.0,1.0,0.000
