Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
A crise petrolífera de 1973 teve início em qual mês?,Outubro,2.36364,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Qual organização declarou o embargo petrolífero em 1973?,Organização dos Países Árabes Exportadores de Petróleo (OPAEP),1.88889,4.37319,1.0,0.200,2.2,4.37319,1.0,0.125
Por que os países árabes impuseram o embargo em 1973?,Em apoio a Israel durante a Guerra do Yom Kippur,2.0,4.82961,1.0,0.000,1.3,4.96484,0.9,0.875
Quais foram as primeiras nações alvo do embargo petrolífero?,Canadá,2.3,4.61384,1.0,0.167,0.0,1.0,1.0,0.000
Qual foi o aumento no preço do petróleo durante a crise de 1973?,De US$ 3 para US$ 12 por barril,2.64286,5.36491,1.0,0.667,1.6,4.75438,0.88889,0.000
Que tipo de crise causou o embargo petrolífero em 1973?,Choque ou crise do petróleo,2.09091,4.82961,1.0,0.333,1.2,3.43523,1.0,0.667
Como é chamada a crise petrolífera de 1973?,O primeiro choque do petróleo,1.77778,4.37319,1.0,0.333,1.2,3.43523,1.0,1.000
Houve outra crise petrolífera após 1973?,Sim,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Quais foram os efeitos econômicos da crise de 1973 na Europa?,Inflação e recessão,2.33333,5.02467,1.0,0.167,0.66667,2.50045,1.0,0.000
Qual presidente esteve no poder nos Estados Unidos durante a crise de 1973?,Richard Nixon,2.21429,5.36491,1.0,0.571,0.5,1.85566,1.0,0.000
