Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual empresa pertence à indústria Construction?,Bechtel,1.85714,3.79304,1.0,0.500,0.0,1.0,1.0,0.000
Qual é o hiperônimo de Construction?,Process,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual é o dado associado a Construction?,839.1,2.125,4.10211,1.0,0.500,0.0,1.0,1.0,0.000
Qual empresa tem Construction como produto?,COMSA EMTE,1.71429,3.79304,1.0,0.500,0.5,1.85566,1.0,0.000
Qual é o hiperônimo de China State Construction Engineering?,Construction,2.0,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
Qual empresa oferece serviços de Construction?,Aveng,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual termo é usado no Brasil para reforma ou ampliação?,Reforma,2.18182,4.82961,1.0,0.500,0.0,1.0,1.0,0.000
Qual empresa está associada à indústria Construction?,Langdon & Seah,2.125,4.10211,1.0,0.400,1.0,2.50045,1.0,0.000
Qual modelo de página wiki é usado para Construction?,Template:Wiktionary,2.1,4.61384,1.0,0.500,1.0,1.85566,1.0,0.000
Qual empresa pertence à divisão Construction?,The Access Group,1.85714,3.79304,1.0,0.500,1.0,2.50045,1.0,0.000
