Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual foi a proporção de huguenotes e católicos no auge?,cerca de um oitavo do número,2.09091,4.82961,1.0,0.200,1.0,3.79304,1.0,1.000
O que esse contrato fez?,de 1562 a 1598,1.66667,3.43523,1.0,0.500,0.75,3.01273,1.0,0.000
Que tratado acabou com as guerras religiosas?,o do Édito de Nantes,1.75,4.10211,1.0,0.000,1.0,3.43523,1.0,0.333
Qual foi o nome doconfigurede para usurpar o power da casa da guise francesa?,Amboise,2.66667,5.76263,0.85714,0.250,0.0,1.0,1.0,0.000
O que o Horizons Europeio fez?,de 1978 a 2005,2.28571,3.95066,0.83333,1.167,0.75,3.01273,1.0,0.000
Qual foi o horizonte europeu que terminou de se tornar excluído?,de 2017 a 2023,1.91667,5.02467,1.0,0.667,0.75,3.01273,1.0,0.000
Qual foi o power do configurede para usurpar o power da casa da guise francesa?,Amboise,3.0,6.03262,0.8,0.125,0.0,1.0,1.0,0.000
Qual foi o número total de guises franceses e susculinos que tinham beenegado?,de um seto,1.92857,5.36491,1.0,0.375,0.66667,2.50045,1.0,0.000
De quão tempo houve a convergência entre os guises franceses e os susculinos?,de um seto,2.0,5.48607,0.92308,0.143,0.66667,2.50045,1.0,0.000
O que o Horizons Europeio fez?,de 2017 a 2023,2.28571,3.95066,0.83333,1.167,0.75,3.01273,1.0,0.000
Qual foi o horizonte europeu que terminou de se tornar excluído?,de um seto,1.91667,5.02467,1.0,0.667,0.66667,2.50045,1.0,0.000
Qual foi o power do configurede para usurpar o power da house de la Rochelle?,de um seto,2.3125,5.89204,0.86667,0.000,0.66667,2.50045,1.0,0.000
Qual foi o número total de guises franceses e susculinos que tinham beenegado?,de um seto,1.92857,5.36491,1.0,0.375,0.66667,2.50045,1.0,0.000
