Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
A crise petrolífera de 1973 começou em qual mês?,outubro,2.2,4.61384,1.0,0.400,0.0,1.0,1.0,1.000
Quais países foram alvos do embargo petrolífero em 1973?,Canadá,2.5,4.61384,1.0,0.000,0.0,1.0,1.0,0.000
Qual foi a variação do preço do petróleo durante a crise?,de US$ 3 por barril para US$ 12 no mundo inteiro,2.75,5.30531,0.81818,0.800,1.69231,5.32781,0.91667,0.250
O preço do petróleo nos Estados Unidos foi mais alto do que no mundo inteiro?,sim,3.375,5.76639,0.93333,0.667,0.0,1.0,1.0,1.000
A crise petrolífera de 1973 durou até qual mês?,março,2.4,4.61384,1.0,0.400,0.0,1.0,1.0,1.000
Qual é o nome dado à crise petrolífera de 1973?,primeiro choque do petróleo,2.18182,4.82961,1.0,0.667,1.0,3.01273,1.0,1.000
Qual país teve a expansão do embargo para além dos inicialmente alvo?,Portugal,2.38462,5.20226,1.0,0.333,0.0,1.0,1.0,0.000
Qual foi o principal efeito da crise na economia global?,choque de petróleo com impactos na política e economia,2.27273,4.82961,1.0,0.667,1.44444,4.61384,1.0,0.800
Qual foi o nome da crise petrolífera de 1973?,crise petrolífera de 1973,2.5,4.61384,1.0,0.400,0.75,3.01273,1.0,0.333
Qual conflito está associado à crise petrolífera de 1973?,Guerra do Yom Kippur,2.5,4.61384,1.0,0.333,1.5,3.01273,1.0,0.250
