Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
label,description,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
Quem foi o líder do Império Mongol quando a dinastia Yuan começou?,Kublai Khan,2.38462,5.20226,1.0,0.143,0.5,1.85566,1.0,0.000
Em que ano a Dinastia Yuan da China foi estabelecida oficialmente?,A Dinastia Yuan da China foi estabelecida oficialmente no ano de 1271.,2.58333,5.02467,1.0,0.125,2.38462,5.20226,1.0,0.111
Qual era a moeda usada na Dinastia Yuan?,Na Dinastia Yuan,2.11111,4.37319,1.0,0.400,1.0,2.50045,1.0,0.000
Quais eram as línguas oficiais da dinastia Yuan?,As línguas oficiais da dinastia Yuan incluíam o idioma chines e o mongol médio.,1.88889,4.37319,1.0,0.000,2.26667,5.63172,0.92857,0.222
Qual foi a capital da Dinastia Yuan?,A capital da Dinastia Yuan era Shangdu,2.0,4.10211,1.0,0.500,1.85714,4.10211,1.0,0.600
Quando terminou oficialmente a Dinastia Yuan na China?,Oficialmente,2.11111,4.37319,1.0,0.000,0.0,1.0,1.0,0.000
Qual foi o período de reinado de Kublai Khan na Dinastia Yuan?,Kublai Khan reinou durante a Dinastia Yuan do ano 1260 até seu falecimento em 1294.,2.23077,5.32781,0.91667,0.125,2.875,5.65316,1.0,0.111
Quantos anos durou oficialmente a dinastia Yuan?,Oficialmente,1.875,4.10211,1.0,0.000,0.0,1.0,1.0,0.000
Qual era o sistema político da dinastia Yuan na China?,O sistema político da dinastia Yuan na China era um conquistador imperial.,2.36364,4.82961,1.0,0.500,2.84615,5.20226,1.0,0.375
Quem sucedeu a Dinastia Yuan?,A Dinastia Ming sucedeu a Dinastia Yuan em 1368.,1.5,3.43523,1.0,0.000,2.0,4.92241,0.77778,0.000
