Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
Qual é o prédio principal de uma escola?,Bloco administrativo,1.77778,4.37319,1.0,0.750,0.5,1.85566,1.0,0.000
Quem coordena a equipe pedagógica da escola?,Coordenador pedagógico,2.125,4.10211,1.0,0.500,0.5,1.85566,1.0,0.000
Onde são guardados os livros didáticos?,Biblioteca,1.57143,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
Qual é o objetivo principal de um Conselho Escolar?,Garantir a participação democrática na gestão da escola,1.8,4.61384,1.0,0.600,1.375,4.37319,1.0,0.200
Quais profissionais compõem a equipe multidisciplinar?,Psicólogo,1.71429,3.79304,1.0,0.250,0.0,1.0,1.0,0.000
O que é uma Unidade de Ensino?,Uma unidade organizacional que agrupa turmas,1.625,4.10211,1.0,0.250,1.0,3.79304,1.0,0.250
Como se chama o órgão que regula o ensino no Brasil?,Ministério da Educação,1.91667,5.1549,0.90909,0.600,1.0,2.50045,1.0,0.000
Qual diploma é concedido após concluir o ensino médio?,Certificado de conclusão do ensino médio,1.8,4.61384,1.0,0.500,1.33333,3.79304,1.0,0.750
O que é a Base Nacional Comum Curricular (BNCC)?,Documento que define os referenciais curriculares para todas as escolas,3.0,4.61384,1.0,0.000,1.0,4.82961,1.0,0.000
Quais são as etapas da educação básica no Brasil?,Ensino fundamental,2.7,4.61384,1.0,0.400,0.5,1.85566,1.0,0.500
