Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Relation,Value,0.0,1.0,1.0,0.000,0.0,1.0,1.0,0.000
dbpedia-owl:wikiPageRedirects,Islamism,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpedia-owl:wikiPageID,1270964,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpedia-owl:wikiPageTitle,Islamism,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpedia-owl:wikiPageID,1270964,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpedia-owl:wikiPageTitle,Islamism,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpedia-owl:bot,medic,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpedia-owl:hypernym,Movement,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpedia-owl:nonFictionSubject,The Islamist (book),1.0,1.85566,1.0,0.000,2.0,2.50045,1.0,0.000
dbpedia-owl:religion,Islamism,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpedia-owl:socialAndPoliticalPhilosophy,Political ideology,1.0,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
dbpedia-owl:wikiPageID,1270964,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpedia-owl:wikiPageTitle,Islamism,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpprop:bot,medic,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpprop:hypernym,Movement,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpprop:nonFictionSubject,The Islamist (book),1.0,1.85566,1.0,0.000,2.0,2.50045,1.0,0.000
dbpprop:religion,Islamism,1.0,1.85566,1.0,0.000,0.0,1.0,1.0,0.000
dbpprop:socialAndPoliticalPhilosophy,Political ideology,1.0,1.85566,1.0,0.000,0.5,1.85566,1.0,0.000
