Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é o nome científico do grupo conhecido como comb jellies?,Ctenophora,2.66667,5.02467,1.0,0.571,0.0,1.0,1.0,0.000
Qual é a característica distintiva dos Ctenophora?,Células ciliadas chamadas combs,2.0,4.10211,1.0,0.250,1.0,3.01273,1.0,0.000
Qual é o maior tamanho registrado para um Ctenophora?,1,1.8,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Quantas espécies de Ctenophora foram validadas?,100 a 150 espécies,2.0,3.79304,1.0,0.000,0.75,3.01273,1.0,0.000
Qual é o exemplo mais conhecido de Ctenophora?,Cydippids,1.88889,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Quantas camadas celulares tem o corpo dos Ctenophora?,Duas camadas,2.11111,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Quais são as outras formas do corpo dos Ctenophora?,Platyctenids e Beroids,2.3,4.61384,1.0,0.500,0.66667,2.50045,1.0,0.000
Qual é a dieta típica dos Ctenophora?,Predadores de pequenos crustáceos,1.75,4.10211,1.0,0.000,0.75,3.01273,1.0,0.000
Quais espécies de Ctenophora são exceções à dieta?,Duas espécies parasitárias,2.11111,4.37319,1.0,0.200,0.66667,2.50045,1.0,0.000
Onde foram encontrados fósseis de Ctenophora?,Em lagerstätten do Cambriano,1.57143,3.79304,1.0,0.000,1.0,3.01273,1.0,0.000
pergunta,resposta,0.0,1.0,1.0,1.000,0.0,1.0,1.0,1.000
Qual é o nome científico do grupo conhecido como comb jellies?,Ctenophora,2.66667,5.02467,1.0,0.571,0.0,1.0,1.0,0.000
Qual é a característica distintiva dos Ctenophora?,Células ciliadas chamadas combs,2.0,4.10211,1.0,0.250,1.0,3.01273,1.0,0.000
Qual é o maior tamanho registrado para um Ctenophora?,1,1.8,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
Quantas espécies de Ctenophora foram validadas?,100 a 150 espécies,2.0,3.79304,1.0,0.000,0.75,3.01273,1.0,0.000
Qual é o exemplo mais conhecido de Ctenophora?,Cydippids,1.88889,4.37319,1.0,0.600,0.0,1.0,1.0,0.000
Quantas camadas celulares tem o corpo dos Ctenophora?,Duas camadas,2.11111,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Quais são as outras formas do corpo dos Ctenophora?,Platyctenids e Beroids,2.3,4.61384,1.0,0.500,0.66667,2.50045,1.0,0.000
Qual é a dieta típica dos Ctenophora?,Predadores de pequenos crustáceos,1.75,4.10211,1.0,0.000,0.75,3.01273,1.0,0.000
Quais espécies de Ctenophora são exceções à dieta?,Duas espécies parasitárias,2.11111,4.37319,1.0,0.200,0.66667,2.50045,1.0,0.000
Onde foram encontrados fósseis de Ctenophora?,Em lagerstätten do Cambriano,1.57143,3.79304,1.0,0.000,1.0,3.01273,1.0,0.000
