Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
O que define um número primo?,um número natural maior que 1 que não é produto de dois números menores.,1.57143,3.79304,1.0,1.000,1.86667,5.63172,0.92857,0.667
Como os números compostos se diferenciam dos primos?,são produtos de dois ou mais números naturais menores que ele mesmo.,1.88889,4.37319,1.0,0.000,2.0,5.20226,1.0,0.200
Qual teorema trata da decomposição única em fatores primos?,teorema fundamental da aritmética.,1.9,4.61384,1.0,0.167,1.6,3.01273,1.0,0.667
Qual é o método mais simples para testar a primalidade?,divisão trial.,2.18182,4.82961,1.0,0.667,1.0,1.85566,1.0,0.500
Quais são os principais testes de primalidade modernos?,Miller-Rabin e AKS.,1.66667,4.37319,1.0,0.200,1.25,2.50045,1.0,0.000
Em que ano foi descoberto o maior primo conhecido?,2018.,1.9,4.61384,1.0,0.833,0.5,1.0,1.0,0.000
Quantos dígitos tem o maior primo conhecido?,24,1.75,4.10211,1.0,0.800,0.0,1.0,1.0,0.000
Qual conjectura sobre primos ainda não está resolvida?,conjectura de Goldbach.,2.22222,4.37319,1.0,0.500,1.25,2.50045,1.0,0.000
Quem demonstrou que há um número infinito de primos?,Euclides.,1.8,4.61384,1.0,0.400,0.5,1.0,1.0,0.000
Para qual área tecnológica os primos são fundamentais?,criptografia.,2.11111,4.37319,1.0,0.400,0.5,1.0,1.0,0.000
