Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
1. Quem foram alguns dos principais estudiosos da Universidade de Chicago?,Alguns nomes incluem Paul Samuelson,1.34091,5.02467,1.0,0.143,1.4,3.43523,1.0,0.000
2. Qual é o nome do principal edifício da universidade?,Loeb Building,1.35,4.82961,1.0,0.667,0.5,1.85566,1.0,0.000
3. Em que ano a reação nuclear auto-sustentável foi desenvolvida pela Universidade de Chicago?,1945,1.28571,5.51466,1.0,0.400,0.0,1.0,1.0,0.000
4. Quem ajudou a desenvolver essa reação nuclear auto-sustentável?,o Departamento de Física da Universidade de Chicago,1.41667,4.61384,1.0,0.500,1.25,4.51932,0.875,0.167
5. Onde foi realizada essa importante pesquisa?,Sob o campo de Stagg da universidade.,1.03571,4.10211,1.0,0.333,1.75,4.10211,1.0,0.667
6. Qual é o nome do maior periódico da universidade?,University of Chicago Press,1.35,4.82961,1.0,0.500,1.5,3.01273,1.0,0.000
7. Em que ano será concluído o Centro Presidencial de Barack Obama na Universidade de Chicago?,2020,1.9375,5.89142,0.9375,0.167,0.0,1.0,1.0,0.000
8. Quem são os principais membros do Conselho de Administração da University of Chicago?,Em alguns casos,1.82143,5.51466,1.0,0.182,0.66667,2.50045,1.0,0.000
9. Em que ano a universidade foi fundada?,1890,1.25,4.37319,1.0,0.400,0.0,1.0,1.0,0.000
10. Como é o nome de uma das maiores divisões acadêmicas da Universidade de Chicago?,Division of Social Sciences,1.45,5.76639,0.93333,0.200,1.5,3.01273,1.0,0.000
