Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
**pergunta,resposta**  ,1.0,1.85566,1.0,0.500,1.0,1.0,1.0,1.000
1. Qual é a área total coberta pela Floresta Amazônica?, **5,1.3,4.82961,1.0,0.571,0.66667,2.66415,0.66667,0.000
2. Quais são as coordenadas geográficas centrais da Floresta Amazônica?, **-3,1.6,4.82961,1.0,0.143,1.0,1.85566,1.0,0.000
3. Quantos países são considerados parte da Floresta Amazônica?, **9 países** (Brasil,1.30556,4.61384,1.0,0.286,1.625,4.15956,0.66667,0.000
4. Qual é a taxa média de desflorestamento anual na Floresta Amazônica?, **12.000 km² por ano** (dados do texto).  ,1.25,5.20226,1.0,0.375,3.26667,4.75438,0.88889,0.333
5. Quantos grupos indígenas vivem na Floresta Amazônica?, **Mais de 400 grupos indígenas**.  ,1.3125,4.37319,1.0,0.000,2.3,5.12872,0.66667,0.000
6. Qual é o papel da Floresta Amazônica no ciclo do carbono global?, **Atua como um pulmão da Terra,2.05769,5.36491,1.0,0.375,1.125,4.10211,1.0,0.200
7. Qual é a extensão da Floresta Amazônica em hectares?, **700 milhões de hectares**.  ,1.5,4.82961,1.0,0.167,1.77778,3.95066,0.83333,0.000
8. Quais são exemplos de animais endêmicos da Floresta Amazônica?, **Caiman negro,1.4,4.82961,1.0,0.143,0.75,2.50045,1.0,0.333
9. Qual é o status da Floresta Amazônica na lista do UNESCO?, **Classificada como Patrimônio da Humanidade**.  ,2.0,5.20226,1.0,0.143,2.1,4.69839,0.75,0.250
10. Qual é a principal ameaça à Floresta Amazônica mencionada no texto?, **Desflorestamento acelerado e mudanças climáticas**.,1.75,5.20226,1.0,0.375,2.1,4.25402,0.85714,0.000
