Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quem desenvolveu a comutação de pacotes adaptativa?,Paul Baran,1.625,4.10211,1.0,0.000,0.5,1.85566,1.0,0.000
Qual foi o objetivo principal desse sistema?,fornecer um método de roteamento eficiente e tolerante a falhas para mensagens de telecomunicações,1.75,4.10211,1.0,1.000,1.28571,5.63172,0.92857,0.375
O que os princípios estabelecidos anteriormente contradiziam?,princípios de pré-alocação de largura de banda da rede,1.75,4.10211,1.0,0.000,1.55556,4.92241,0.77778,0.600
Donald Davies é creditado por que?,cunhar o nome moderno de comutação de pacotes,1.71429,3.79304,1.0,0.000,0.875,4.51932,0.875,0.400
Qual foi a contribuição de Donald Davies para a ARPANET?,inspirar a incorporação do conceito na design doARPANET nos EUA,1.81818,4.96484,0.9,0.714,3.0,4.82961,1.0,0.500
O que a comutação de circuitos é caracterizada por?,taxa por unidade de tempo de conexão,2.0,4.61384,1.0,0.000,0.85714,4.25402,0.85714,1.000
Como a comutação de pacotes é caracterizada?,por uma taxa por unidade de informação transmitida,2.0,4.10211,1.0,0.000,0.875,4.51932,0.875,0.750
Qual foi o principal objetivo do sistema de Paul Baran?,fornecer um método eficiente e tolerante a falhas para roteamento de mensagens,1.81818,4.82961,1.0,0.667,1.16667,5.20226,1.0,0.429
Quem é creditado com a popularização desse conceito na Europa?,Donald Davies,2.36364,4.82961,1.0,0.200,0.5,1.85566,1.0,0.000
O que o conceito de Switching Adaptive Message Block contradiz?,princípios estabelecidos anteriormente de pré-alocação de largura de banda,2.09091,4.96484,0.9,0.167,1.0,4.92241,0.77778,0.333
