Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual o fluido de trabalho utilizado em uma máquina a vapor?,steam,2.5,5.02467,1.0,0.600,0.0,1.0,1.0,0.000
Qual o termo geralmente aplicado a motores a vapor reciprocantes?,steam engine,2.18182,4.96484,0.9,0.500,0.5,1.85566,1.0,0.000
O que é o ciclo termodinâmico ideal usado para analisar o processo de máquinas a vapor?,Rankine cycle,2.52941,6.01226,0.875,0.667,0.5,1.85566,1.0,0.000
Quem patenteou a primeira bomba de vapor a vapor em 1606?,Jerónimo de Ayanz y Beaumont,2.16667,5.30531,0.81818,0.333,1.0,3.43523,1.0,0.250
Quem inventou a primeira bomba a vapor comercialmente usada?,Thomas Savery,2.7,4.75438,0.88889,0.333,0.5,1.85566,1.0,0.000
Quem desenvolveu o primeiro motor capaz de transmitir energia continuamente?,Thomas Newcomen,2.18182,4.82961,1.0,0.714,0.5,1.85566,1.0,0.000
Qual foi a principal melhoria feita por James Watt em 1764?,remoção do vapor condensado para um recipiente separado,1.83333,5.02467,1.0,0.143,1.625,4.37319,1.0,0.400
O que impulsionou a substituição das máquinas a vapor por motores elétricos e motores de combustão interna?,advances in design,3.0,6.12437,0.88235,0.222,1.0,2.50045,1.0,0.333
Qual foi a principal razão para a substituição de motores reciprocantes por turbinas a vapor na geração de energia?,lower cost,2.65,6.44608,0.84211,0.500,0.5,1.85566,1.0,0.000
Qual o tipo de motor a vapor que usava o ciclo Rankine?,reciprocating engines,2.07692,5.32781,0.91667,0.667,0.5,1.85566,1.0,0.000
Em que século as máquinas a vapor alimentavam as fábricas da Revolução Industrial?,19th century,2.5,5.48607,0.92308,0.286,0.5,1.85566,1.0,0.000
