Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Onde nasce o Reno?,Alpes Suíços,1.4,3.01273,1.0,0.000,0.5,1.85566,1.0,0.000
Qual é o comprimento aproximado do Reno?,1230 km,2.0,4.10211,1.0,0.250,0.5,1.85566,1.0,0.000
Em qual país o Reno termina?,Países Baixos,1.85714,3.79304,1.0,0.333,0.5,1.85566,1.0,0.000
Qual rio maior que o Reno?,Danúbio,1.57143,3.79304,1.0,0.667,0.0,1.0,1.0,0.000
Quais são dois estados alemães nomeados após o Reno?,Renânia do Norte-Vestfália,1.9,4.61384,1.0,0.200,1.0,2.50045,1.0,0.000
O Reno forma parte da fronteira entre quais países?,França e Alemanha,2.4,4.61384,1.0,0.600,0.66667,2.50045,1.0,0.000
Qual é o nome em francês para o Reno?,Rhin,1.7,4.75438,0.88889,0.500,0.0,1.0,1.0,0.000
Quem usava anteriormente grande parte da fronteira norte do império romano junto com o Danúbio?,Rio Reno,2.625,5.65316,1.0,0.667,0.5,1.85566,1.0,0.000
Em qual cidade suíça o Reno atinge seu ponto mais baixo?,Bazel,2.08333,5.02467,1.0,0.714,0.0,1.0,1.0,0.000
Qual é a principal subdivisão geográfica associada ao Reno?,Bacia do Reno,2.3,4.61384,1.0,0.167,1.0,2.50045,1.0,0.333
