Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Qual é a área total da bacia amazônica?,7,1.88889,4.37319,1.0,0.800,0.0,1.0,1.0,0.000
Quantos quilômetros quadrados da bacia são cobertos pela floresta?,5,2.8,4.61384,1.0,0.500,0.0,1.0,1.0,0.000
Quantos países têm parte da floresta amazônica?,Território pertencente a nove nações  ,2.125,4.10211,1.0,0.400,0.8,3.43523,1.0,0.000
Qual país possui a maior área da floresta amazônica?,Brasil,2.1,4.61384,1.0,0.667,0.0,1.0,1.0,0.000
Quantos territórios indígenas são oficialmente reconhecidos?,3,2.0,3.79304,1.0,0.200,0.0,1.0,1.0,0.000
Quantas espécies de árvores existem na floresta?,16,2.0,4.10211,1.0,0.250,0.0,1.0,1.0,0.000
Qual é a porcentagem da floresta global representada pela Amazônia?,Mais de metade das florestas tropicais  ,2.45455,4.82961,1.0,0.167,1.33333,3.79304,1.0,0.333
Quantos grupos étnicos vivem na região?,350 grupos étnicos  ,2.0,3.79304,1.0,0.250,1.0,2.50045,1.0,0.000
Qual é o nome da floresta em português?,Floresta Amazônica  ,2.33333,4.37319,1.0,0.750,0.5,1.85566,1.0,0.000
Quais são os principais países que abrigam a floresta?,Brasil,1.7,4.61384,1.0,0.400,0.0,1.0,1.0,0.000
