Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
De que palavra é retirada a palavra farmácia?,farmacêutica,1.88889,4.51932,0.875,0.400,0.0,1.0,1.0,0.000
Quais produtos foram vendidos em uma farmácia?,ingredientes para medicamentos,1.75,4.10211,1.0,0.250,0.66667,2.50045,1.0,0.000
O que a raiz greta pharmakos implica?,feitiçaria ou mesmo veneno,1.75,4.10211,1.0,0.250,0.75,3.01273,1.0,1.333
Como a palavra boticário seria vista pelos falantes de inglês contemporâneos?,desatualizado ou apenas apropriado se os remédios à base de plantas estivessem disponíveis. oferecer em grande medida,2.16667,5.02467,1.0,0.429,1.375,5.90165,1.0,0.545
O que mais foi usado pelos farmacêuticos?,muitas outras ervas não listadas,2.125,4.10211,1.0,0.500,1.2,3.43523,1.0,0.667
Que tipo de profissionais são farmacêuticos?,profissionais de saúde,2.0,3.79304,1.0,0.500,0.66667,2.50045,1.0,0.500
Que tipos de resultados para a saúde os farmacêuticos buscam com seus pacientes?,mos resultados de saúde,2.21429,5.36491,1.0,0.167,0.75,3.01273,1.0,0.333
Para que tipo de tratamento os farmacêuticos são importantes?,otimização de um tratamento medicamentoso para um indivíduo,2.2,4.61384,1.0,0.600,1.0,4.51932,0.875,0.500
Que outro papel desempenham muitos farmacêuticos?,proprietários de pequenas empresas,1.85714,3.79304,1.0,0.333,0.75,3.01273,1.0,0.000
Que tipos de preparação os farmacêuticos têm?,educação e treinamento especializados,2.0,4.10211,1.0,0.250,0.75,3.01273,1.0,0.333
Qual é o hiperônimo da palavra Pharmacy?,Professional.,2.0,4.10211,1.0,0.250,0.5,1.0,1.0,0.000
