Question,Answer,Q_brunet,Q_ttr,Q_yngve,Q_simple_word_ratio,A_brunet,A_ttr,A_yngve,A_simple_word_ratio
Quando foi fundada a Universidade Harvard?,1636,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Qual era o nome original da Universidade Harvard?,Harvard College,1.88889,4.37319,1.0,0.800,0.5,1.85566,1.0,0.000
Onde está localizada a Universidade Harvard?,Cambridge,1.57143,3.79304,1.0,0.000,0.0,1.0,1.0,0.000
Quantos acres possui o campus principal de Harvard em Cambridge?,209,1.90909,4.82961,1.0,0.286,0.0,1.0,1.0,0.000
Qual é o tamanho do patrimônio de Harvard University?,$50.9 bilhões,1.8,4.61384,1.0,0.200,1.0,1.85566,1.0,0.000
Qual instituição oferece programas acadêmicos na Universidade Harvard além das Faculdades de Artes e Ciências?,Harvard Radcliffe Institute,3.375,5.65316,1.0,0.385,1.0,2.50045,1.0,0.000
Quantos prédios fazem parte da Biblioteca de Harvard?,79,1.88889,4.37319,1.0,0.333,0.0,1.0,1.0,0.000
Quem foi o primeiro benfeitor de Harvard University?,John Harvard,2.33333,4.37319,1.0,0.200,0.5,1.85566,1.0,0.000
Quantas vezes os alunos e ex-alunos de Harvard ganharam a medalha de ouro olímpica?,46,2.26667,5.63172,0.92857,0.250,0.0,1.0,1.0,0.000
Qual é a posição do patrimônio por estudante de Harvard nos EUA?,quinto maior,2.30769,5.20226,1.0,0.333,0.5,1.85566,1.0,1.000
