Question,Answer,Q_yngve,Q_brunet,Q_ttr,Q_simple_word_ratio,A_yngve,A_brunet,A_ttr,A_simple_word_ratio
O que é o Direito da União Europeia?,O Direito da União Europeia (DUE) é um sistema jurídico autônomo que regula os direitos,2.11111,4.51932,0.875,0.000,1.94118,5.65316,1.0,0.091
Qual é o principal objetivo do DUE?,O DUE tem como principal objetivo a promoção da paz,1.75,4.10211,1.0,0.750,1.5,4.82961,1.0,0.833
Quais são as fontes primárias do DUE?,As fontes primárias do DUE são o Tratado sobre a União Europeia (TUE),2.0,4.10211,1.0,0.250,1.8,5.36491,1.0,0.600
Quais são as fontes secundárias do DUE?,As fontes secundárias do DUE incluem jurisprudência,2.0,4.10211,1.0,0.250,2.28571,4.10211,1.0,0.000
Qual é a hierarquia das normas jurídicas na UE?,A hierarquia das normas jurídicas na UE segue o princípio da supremacia dos tratados sobre a legislação nacional e posteriormente,2.7,4.61384,1.0,0.000,2.55,6.31501,0.95,0.273
Quais são os principais órgãos responsáveis pela interpretação e aplicação do DUE?,Os principais órgãos responsáveis pela interpretação e aplicação do DUE são o Tribunal de Justiça da União Europeia (TJUE),2.46154,5.20226,1.0,0.429,2.14286,6.11885,1.0,0.286
Qual é a função do Conselho da União Europeia no contexto do DUE?,O Conselho da UE,3.14286,5.48607,0.92308,0.125,1.0,3.01273,1.0,0.000
Qual é o papel do Parlamento Europeu no DUE?,O Parlamento Europeu tem o poder legislativo,2.7,4.61384,1.0,0.200,1.14286,4.25402,0.85714,0.600
Qual é a função do Tribunal de Justiça na UE?,O TJUE tem a função de garantir que o DUE seja interpretado e aplicado de forma uniforme em todos os Estados-Membros,3.09091,4.82961,1.0,0.333,1.14286,6.50743,0.90476,0.455
Qual é o papel do Tribunal de Primeira Instância na UE?,O Tribunal de Primeira Instância,2.08333,5.02467,1.0,0.286,0.8,3.43523,1.0,0.250
